GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
SRSF5	ENSG00000100650.15	164.118	379.037	-1.203	2.56e-125
GSKIP	ENSG00000100744.14	17.840	7.590	1.133	3.26e-89
PAPLN	ENSG00000100767.15	3.980	12.100	-1.395	2.27e-98
PSME2	ENSG00000100911.13	242.408	113.992	1.082	7.24e-128
REC8	ENSG00000100918.12	4.080	10.030	-1.119	4.56e-24
PLTP	ENSG00000100979.14	41.000	107.380	-1.368	5.37e-93
MMP9	ENSG00000100985.7	29.670	2.340	3.199	6.75e-110
PROCR	ENSG00000101000.4	10.320	24.281	-1.159	3.39e-100
GINS1	ENSG00000101003.9	6.070	0.660	2.091	6.07e-205
SGK2	ENSG00000101049.14	0.580	5.750	-2.095	9.51e-240
MYBL2	ENSG00000101057.15	17.200	0.570	3.535	3.16e-199
SLMO2	ENSG00000101166.15	52.222	23.581	1.114	3.42e-85
SLCO4A1	ENSG00000101187.15	1.240	17.530	-3.048	4.25e-176
PTK6	ENSG00000101213.6	8.410	1.840	1.728	1.28e-96
ISM1	ENSG00000101230.5	3.830	20.150	-2.131	3.04e-115
TRIB3	ENSG00000101255.10	23.079	6.790	1.628	3.10e-133
SLC52A3	ENSG00000101276.14	10.360	3.550	1.320	2.13e-79
HM13	ENSG00000101294.16	176.093	82.332	1.088	1.99e-204
SEC23B	ENSG00000101310.14	59.688	22.920	1.343	2.58e-128
MYL9	ENSG00000101335.9	208.022	569.557	-1.449	2.70e-103
TLDC2	ENSG00000101342.9	0.650	3.110	-1.317	1.38e-166
JAG1	ENSG00000101384.11	16.151	34.329	-1.043	7.98e-75
PXMP4	ENSG00000101417.11	14.000	5.710	1.161	1.88e-34
PPP1R16B	ENSG00000101445.9	1.530	6.520	-1.572	9.67e-107
FAM83D	ENSG00000101447.13	7.340	0.600	2.382	2.97e-153
SYNDIG1	ENSG00000101463.5	2.590	0.310	1.454	2.02e-80
PIGU	ENSG00000101464.10	26.820	12.370	1.057	6.30e-168
TNNC2	ENSG00000101470.9	0.550	2.590	-1.212	5.85e-91
MYOM1	ENSG00000101605.12	0.740	4.860	-1.752	5.03e-245
RNF125	ENSG00000101695.8	2.140	5.650	-1.083	1.15e-112
MXRA5	ENSG00000101825.7	41.271	8.320	2.181	3.04e-105
GPR143	ENSG00000101850.12	3.780	1.020	1.243	8.60e-79
MID1	ENSG00000101871.14	1.660	7.380	-1.655	3.06e-79
PRPS2	ENSG00000101911.12	28.849	11.410	1.266	8.43e-99
SRPX	ENSG00000101955.14	9.980	100.928	-3.215	1.33e-271
SLC35A2	ENSG00000102100.14	35.331	15.650	1.126	1.28e-202
TAZ	ENSG00000102125.15	16.840	41.160	-1.241	9.46e-77
SMS	ENSG00000102172.15	95.398	35.569	1.398	1.11e-177
VGLL1	ENSG00000102243.12	0.540	3.450	-1.531	3.94e-4
TIMP1	ENSG00000102265.11	485.153	234.882	1.043	8.34e-72
GABRE	ENSG00000102287.16	1.100	39.050	-4.253	1.73e-259
MAGED2	ENSG00000102316.16	476.026	149.385	1.665	2.29e-74
KLF8	ENSG00000102349.14	3.810	12.990	-1.540	5.75e-134
TNFSF13B	ENSG00000102524.11	5.920	2.390	1.029	1.12e-51
SGCG	ENSG00000102683.7	0.130	1.430	-1.105	8.85e-63
SLC25A15	ENSG00000102743.14	6.150	2.340	1.098	1.70e-76
RGCC	ENSG00000102760.12	24.030	80.543	-1.704	5.92e-158
MEDAG	ENSG00000102802.9	2.880	27.370	-2.870	1.31e-203
OLFM4	ENSG00000102837.6	0.500	3.530	-1.595	1.41e-16
HSF4	ENSG00000102878.15	11.620	40.221	-1.708	9.63e-75
NFAT5	ENSG00000102908.20	4.290	9.630	-1.007	7.56e-63
ZNF423	ENSG00000102935.11	2.370	6.250	-1.105	5.26e-79
NDRG4	ENSG00000103034.14	3.010	7.320	-1.053	4.02e-55
HAS3	ENSG00000103044.10	0.840	7.830	-2.263	5.29e-98
SLC7A6	ENSG00000103064.13	6.760	18.070	-1.297	8.86e-107
TAF1C	ENSG00000103168.16	11.870	47.639	-1.918	5.65e-154
HAGHL	ENSG00000103253.17	10.520	3.760	1.275	2.00e-61
SLC7A5	ENSG00000103257.8	21.140	5.620	1.742	3.13e-83
METRN	ENSG00000103260.8	66.972	14.160	2.165	2.37e-82
FBXO31	ENSG00000103264.15	13.370	36.001	-1.365	5.73e-212
GSPT1	ENSG00000103342.12	100.071	44.979	1.136	5.04e-103
TOX3	ENSG00000103460.16	7.730	2.200	1.448	7.19e-39
QPRT	ENSG00000103485.17	11.750	4.440	1.229	3.36e-43
PYCARD	ENSG00000103490.13	63.289	21.280	1.529	4.07e-78
MAZ	ENSG00000103495.13	260.023	84.442	1.611	8.87e-270
IL21R	ENSG00000103522.15	1.570	0.200	1.099	3.65e-93
SYT17	ENSG00000103528.16	8.570	3.460	1.101	2.49e-23
TMC5	ENSG00000103534.16	14.960	5.570	1.280	5.96e-17
KNOP1	ENSG00000103550.13	34.139	12.540	1.376	1.33e-183
RASL12	ENSG00000103710.10	3.390	10.830	-1.430	1.02e-116
OIP5	ENSG00000104147.8	4.220	0.440	1.858	1.15e-199
PDGFRL	ENSG00000104213.12	14.330	35.360	-1.246	4.90e-52
SFRP1	ENSG00000104332.11	9.820	134.112	-3.642	9.73e-77
LAPTM4B	ENSG00000104341.16	72.720	29.260	1.285	1.23e-61
ESRP1	ENSG00000104413.15	63.390	13.630	2.138	4.73e-220
WISP1	ENSG00000104415.13	6.440	0.590	2.226	2.12e-144
TRPS1	ENSG00000104447.11	63.968	27.389	1.194	1.18e-47
SPAG1	ENSG00000104450.12	6.130	2.460	1.043	6.37e-83
NCALD	ENSG00000104490.17	7.710	25.100	-1.583	1.63e-52
TSTA3	ENSG00000104522.15	111.152	41.610	1.396	2.31e-156
PYCRL	ENSG00000104524.13	15.150	5.450	1.324	1.51e-137
SQLE	ENSG00000104549.11	41.810	7.770	2.287	5.47e-177
GSR	ENSG00000104687.12	27.689	11.420	1.208	3.29e-68
ERICH1	ENSG00000104714.13	8.500	18.050	-1.004	2.16e-101
MCM4	ENSG00000104738.16	50.289	11.550	2.031	2.35e-151
SLC17A7	ENSG00000104888.9	0.220	2.530	-1.533	0.00e+0
RNASEH2A	ENSG00000104889.4	36.279	10.650	1.678	9.62e-244
IL4I1	ENSG00000104951.15	5.620	0.870	1.824	3.15e-119
NOVA2	ENSG00000104967.6	0.920	3.770	-1.313	1.50e-212
TNNT1	ENSG00000105048.16	20.629	1.180	3.311	3.63e-67
SYDE1	ENSG00000105137.12	4.940	13.130	-1.250	5.14e-120
TJP3	ENSG00000105289.14	32.789	9.030	1.752	9.24e-122
PTPRS	ENSG00000105426.14	14.170	32.801	-1.156	3.24e-86
LIG1	ENSG00000105486.13	27.230	13.050	1.007	3.26e-112
RAB3D	ENSG00000105514.7	23.620	6.410	1.732	2.23e-127
FAM83E	ENSG00000105523.3	5.130	2.030	1.017	2.22e-21
RASIP1	ENSG00000105538.8	4.640	22.060	-2.032	1.31e-198
PLEKHA4	ENSG00000105559.11	14.170	32.019	-1.122	1.25e-38
LILRB5	ENSG00000105609.16	0.900	7.370	-2.139	8.34e-184
PIK3R2	ENSG00000105647.14	38.300	12.360	1.557	5.31e-195
HAMP	ENSG00000105697.7	3.180	0.880	1.153	4.93e-37
LSR	ENSG00000105699.16	98.831	29.970	1.689	2.59e-188
HPN	ENSG00000105707.13	29.331	5.780	2.161	1.48e-60
SIPA1L3	ENSG00000105738.10	20.210	6.760	1.451	2.02e-98
RASA4	ENSG00000105808.17	15.800	37.791	-1.207	5.52e-98
TFPI2	ENSG00000105825.11	1.930	6.630	-1.381	1.51e-17
PON3	ENSG00000105852.10	2.120	5.860	-1.137	1.84e-10
PTN	ENSG00000105894.11	7.000	33.150	-2.094	6.73e-31
MPP6	ENSG00000105926.15	1.450	3.950	-1.015	6.08e-43
H2AFV	ENSG00000105968.18	164.141	66.348	1.294	4.59e-245
MET	ENSG00000105976.14	3.250	9.870	-1.355	4.65e-65
WNT2	ENSG00000105989.8	4.610	1.380	1.237	8.02e-46
HOXA2	ENSG00000105996.6	0.190	1.820	-1.245	4.61e-221
HOXA3	ENSG00000105997.22	0.920	6.890	-2.039	1.71e-230
HOXA5	ENSG00000106004.4	1.590	12.490	-2.381	1.80e-228
HOXA6	ENSG00000106006.6	0.290	2.630	-1.493	4.83e-180
NOD1	ENSG00000106100.10	4.750	13.380	-1.322	5.54e-194
EPHB6	ENSG00000106123.11	2.010	8.300	-1.627	1.82e-71
NSUN5P2	ENSG00000106133.17	7.760	17.240	-1.058	1.04e-33
PTPRZ1	ENSG00000106278.11	0.250	2.930	-1.653	2.04e-49
RPA3	ENSG00000106399.11	43.251	19.320	1.123	6.53e-158
TMEM106B	ENSG00000106460.18	25.291	11.800	1.038	1.31e-59
EZH2	ENSG00000106462.10	10.190	2.740	1.581	8.85e-154
MEST	ENSG00000106484.14	24.760	55.100	-1.123	6.24e-46
MEOX2	ENSG00000106511.5	1.350	16.750	-2.917	1.96e-270
TSPAN13	ENSG00000106537.7	165.845	50.101	1.707	1.85e-84
RARRES2	ENSG00000106538.9	71.639	266.778	-1.882	1.56e-98
MYL7	ENSG00000106631.8	0.230	2.130	-1.347	2.01e-39
PRUNE2	ENSG00000106772.17	1.870	5.670	-1.217	3.45e-78
TRIM14	ENSG00000106785.14	18.720	7.250	1.257	1.51e-99
OGN	ENSG00000106809.10	4.320	40.209	-2.953	1.27e-100
TLE4	ENSG00000106829.18	4.590	13.340	-1.359	2.21e-85
LHX6	ENSG00000106852.15	1.780	7.840	-1.669	3.21e-159
PLGRKT	ENSG00000107020.9	45.809	21.201	1.076	3.94e-87
KANK1	ENSG00000107104.18	11.390	34.690	-1.526	6.85e-153
MPDZ	ENSG00000107186.16	9.510	22.070	-1.134	3.90e-105
PIP5K1B	ENSG00000107242.17	1.120	4.340	-1.333	6.75e-52
PTGDS	ENSG00000107317.11	18.510	86.312	-2.162	2.11e-69
ZFAND5	ENSG00000107372.12	83.661	172.541	-1.036	3.93e-124
PDLIM1	ENSG00000107438.8	106.498	228.301	-1.093	3.97e-57
GATA3	ENSG00000107485.15	251.793	46.921	2.399	8.08e-63
RASSF4	ENSG00000107551.20	8.570	19.940	-1.130	4.03e-69
UNC5B	ENSG00000107731.12	13.170	2.680	1.945	2.40e-153
NEURL1	ENSG00000107954.10	2.210	0.330	1.271	1.04e-50
MAP3K8	ENSG00000107968.9	7.870	22.960	-1.434	1.31e-104
UBE2S	ENSG00000108106.13	44.622	9.720	2.089	5.86e-208
SEP4	ENSG00000108387.14	11.850	34.441	-1.464	1.19e-129
PIGL	ENSG00000108474.16	7.730	25.930	-1.625	5.12e-160
RASD1	ENSG00000108551.4	8.610	78.498	-3.048	2.09e-149
ICAM2	ENSG00000108622.10	15.370	55.360	-1.784	4.37e-183
SYNGR2	ENSG00000108639.7	245.315	108.352	1.172	3.62e-138
KAT2A	ENSG00000108773.10	23.259	54.841	-1.203	1.13e-56
EZH1	ENSG00000108799.12	12.270	47.199	-1.861	3.94e-223
SGCA	ENSG00000108823.15	0.410	2.210	-1.187	9.60e-127
LRRC59	ENSG00000108829.9	79.192	32.019	1.280	1.26e-130
HLF	ENSG00000108924.13	1.190	10.740	-2.422	7.02e-168
SLC16A6	ENSG00000108932.11	6.870	1.570	1.615	1.16e-50
MMD	ENSG00000108960.7	7.980	23.591	-1.453	7.78e-93
WSB1	ENSG00000109046.14	30.670	99.353	-1.664	2.10e-139
SLC9A3R1	ENSG00000109062.9	267.871	55.931	2.240	2.48e-134
MYH3	ENSG00000109063.14	0.390	1.860	-1.041	4.34e-190
TMEM97	ENSG00000109084.13	18.530	4.910	1.725	9.77e-125
TMEM33	ENSG00000109133.12	24.289	9.640	1.249	5.48e-89
KIAA1211	ENSG00000109265.12	1.420	0.130	1.099	3.00e-75
MAPK10	ENSG00000109339.18	3.370	9.360	-1.245	2.42e-61
TBC1D9	ENSG00000109436.7	84.132	29.171	1.497	1.78e-19
GALNT7	ENSG00000109586.11	33.011	11.790	1.411	2.24e-56
SOD3	ENSG00000109610.5	7.780	104.741	-3.590	5.06e-216
NEIL3	ENSG00000109674.3	1.450	0.050	1.222	4.87e-140
SH3D19	ENSG00000109686.16	16.230	54.258	-1.681	1.84e-168
FAM149A	ENSG00000109794.13	2.020	7.580	-1.506	1.01e-162
NCAPG	ENSG00000109805.9	6.410	0.410	2.394	3.24e-201
UGDH	ENSG00000109814.11	49.381	19.460	1.300	6.18e-40
PPARGC1A	ENSG00000109819.8	0.230	1.510	-1.029	3.46e-74
ZBTB16	ENSG00000109906.13	0.720	25.679	-3.955	5.20e-272
MTCH2	ENSG00000109919.9	92.860	43.761	1.068	1.73e-157
FNBP4	ENSG00000109920.12	29.629	66.389	-1.138	8.83e-93
HSPA8	ENSG00000109971.13	878.804	375.950	1.223	2.14e-78
FOLR1	ENSG00000110195.11	2.040	12.660	-2.168	2.23e-12
MDK	ENSG00000110492.15	246.987	106.218	1.210	4.17e-68
VWF	ENSG00000110799.13	29.670	156.258	-2.358	1.16e-200
SELPLG	ENSG00000110876.9	14.520	5.900	1.169	1.49e-55
KRT18	ENSG00000111057.10	791.419	171.527	2.199	1.34e-150
TNS2	ENSG00000111077.17	28.340	181.798	-2.639	3.06e-250
PPM1H	ENSG00000111110.11	8.530	2.850	1.308	4.08e-62
MAGOHB	ENSG00000111196.9	32.251	13.920	1.156	5.45e-167
FOXM1	ENSG00000111206.12	17.090	1.420	2.902	2.19e-207
PRR4	ENSG00000111215.11	4.350	10.400	-1.092	3.01e-31
RAD51AP1	ENSG00000111247.14	7.830	1.460	1.844	6.49e-148
OAS3	ENSG00000111331.12	19.700	6.490	1.467	1.91e-77
OAS2	ENSG00000111335.12	24.110	7.350	1.588	2.63e-72
SLC38A1	ENSG00000111371.15	56.779	17.670	1.630	2.43e-60
RERGL	ENSG00000111404.6	0.660	15.790	-3.338	5.93e-231
TIMELESS	ENSG00000111602.11	14.820	5.440	1.297	5.80e-144
GAPDH	ENSG00000111640.14	2525.756	1147.437	1.138	2.88e-132
LDHB	ENSG00000111716.12	118.118	320.170	-1.431	2.77e-50
ST8SIA1	ENSG00000111728.10	2.240	5.490	-1.002	9.65e-15
NEDD9	ENSG00000111859.16	14.070	48.331	-1.711	3.06e-117
FAM184A	ENSG00000111879.18	1.680	5.230	-1.217	4.19e-97
NCOA7	ENSG00000111912.18	13.430	27.930	-1.003	3.61e-44
SASH1	ENSG00000111961.16	9.020	29.151	-1.589	5.03e-122
UST	ENSG00000111962.7	2.440	6.090	-1.043	1.67e-62
SOD2	ENSG00000112096.16	107.813	239.884	-1.146	4.94e-49
FHL5	ENSG00000112214.10	0.710	8.080	-2.409	1.02e-282
SOBP	ENSG00000112320.11	0.780	3.270	-1.262	2.53e-179
SLC39A7	ENSG00000112473.16	132.614	64.740	1.023	3.00e-124
PTK7	ENSG00000112655.15	58.282	28.111	1.026	1.22e-60
TTK	ENSG00000112742.9	4.910	0.430	2.047	1.68e-164
LAMA4	ENSG00000112769.18	21.570	55.691	-1.329	1.04e-88
LY86	ENSG00000112799.8	8.970	2.810	1.388	9.19e-94
TBX18	ENSG00000112837.16	1.300	6.040	-1.614	6.87e-167
GHR	ENSG00000112964.13	3.730	22.490	-2.312	1.15e-153
KIF20A	ENSG00000112984.11	10.860	0.450	3.032	5.41e-245
MRPS30	ENSG00000112996.9	40.881	19.030	1.064	1.14e-53
HBEGF	ENSG00000113070.7	4.460	13.570	-1.416	2.65e-108
GZMK	ENSG00000113088.5	3.740	1.080	1.188	1.95e-36
SPARC	ENSG00000113140.10	2099.455	1004.804	1.062	3.21e-28
PDE8B	ENSG00000113231.13	1.330	7.130	-1.803	8.25e-92
RASGRF2	ENSG00000113319.11	2.440	6.990	-1.216	8.68e-90
LMNB1	ENSG00000113368.11	30.439	3.370	2.847	6.98e-233
SLC27A6	ENSG00000113396.12	0.460	2.130	-1.100	1.12e-35
IRX4	ENSG00000113430.9	0.640	3.230	-1.367	6.63e-23
PRLR	ENSG00000113494.16	25.060	5.220	2.067	1.56e-82
LIFR	ENSG00000113594.9	3.800	30.589	-2.718	4.32e-244
H2AFY	ENSG00000113648.16	192.390	90.553	1.079	3.63e-180
ERGIC1	ENSG00000113719.15	156.779	76.872	1.019	2.02e-59
PDGFRB	ENSG00000113721.13	43.661	90.810	-1.040	1.14e-51
SMC4	ENSG00000113810.15	29.161	10.480	1.394	1.01e-114
NPHP3	ENSG00000113971.18	5.530	20.559	-1.723	8.05e-207
PCCB	ENSG00000114054.13	42.039	17.701	1.203	1.30e-127
KAT2B	ENSG00000114166.7	4.280	10.540	-1.128	6.56e-101
HYAL1	ENSG00000114378.16	0.940	6.450	-1.941	1.42e-215
GBE1	ENSG00000114480.12	13.240	30.960	-1.166	4.14e-102
ROPN1B	ENSG00000114547.9	0.670	6.370	-2.142	1.72e-23
PODXL2	ENSG00000114631.10	21.891	6.360	1.637	1.12e-88
MRPL3	ENSG00000114686.8	87.912	43.209	1.008	5.26e-155
PLSCR4	ENSG00000114698.14	8.040	39.871	-2.177	7.49e-194
VIPR1	ENSG00000114812.12	7.500	21.440	-1.401	4.61e-92
NKTR	ENSG00000114857.17	15.470	51.850	-1.682	1.96e-128
TFCP2L1	ENSG00000115112.7	2.260	5.960	-1.094	5.03e-18
FNDC4	ENSG00000115226.9	4.180	16.020	-1.716	1.03e-157
PSMD14	ENSG00000115233.11	48.519	23.400	1.021	9.63e-165
PDE1A	ENSG00000115252.18	1.580	4.170	-1.003	1.83e-88
REEP6	ENSG00000115255.10	39.151	15.620	1.273	4.86e-16
SPTBN1	ENSG00000115306.15	46.649	148.374	-1.648	2.52e-218
TACR1	ENSG00000115353.10	0.370	4.650	-2.044	1.45e-204
FN1	ENSG00000115414.18	1215.892	151.166	2.999	2.16e-183
STAT1	ENSG00000115415.18	89.902	32.651	1.434	1.89e-79
PDCL3	ENSG00000115539.13	34.401	15.510	1.100	5.21e-198
HSPE1	ENSG00000115541.10	225.908	102.401	1.134	1.52e-141
IL1R1	ENSG00000115594.11	17.019	51.570	-1.545	1.90e-91
WNT6	ENSG00000115596.3	0.190	1.920	-1.295	2.19e-52
IL1RL1	ENSG00000115602.16	0.260	2.010	-1.256	6.96e-120
IL18R1	ENSG00000115604.10	0.890	2.980	-1.074	5.73e-114
MLPH	ENSG00000115648.13	241.653	72.488	1.723	3.45e-15
TPO	ENSG00000115705.20	0.550	6.420	-2.259	3.95e-299
SDC1	ENSG00000115884.10	128.141	19.061	2.687	5.63e-176
SLC1A4	ENSG00000115902.10	26.480	6.980	1.784	8.12e-88
RND3	ENSG00000115963.13	17.390	45.781	-1.347	3.36e-61
EPAS1	ENSG00000116016.13	34.741	172.756	-2.281	4.57e-221
MSH6	ENSG00000116062.14	29.970	14.020	1.044	1.14e-77
EPHA4	ENSG00000116106.11	2.220	6.490	-1.218	5.80e-86
MARK1	ENSG00000116141.15	1.610	4.940	-1.186	2.04e-61
RALGPS2	ENSG00000116191.17	14.030	4.920	1.344	2.83e-48
ERRFI1	ENSG00000116285.12	26.469	86.840	-1.677	6.10e-108
KIAA1324	ENSG00000116299.16	129.921	44.059	1.539	1.17e-62
RHOU	ENSG00000116574.5	5.340	17.530	-1.547	1.97e-98
LAMTOR2	ENSG00000116586.11	147.789	56.700	1.367	9.07e-183
FBXO6	ENSG00000116663.10	16.530	7.450	1.053	2.34e-123
LEPR	ENSG00000116678.18	2.100	16.540	-2.500	1.02e-208
PRG4	ENSG00000116690.11	0.600	4.490	-1.779	2.14e-72
PLA2G4A	ENSG00000116711.9	1.360	5.020	-1.351	3.53e-72
GADD45A	ENSG00000116717.11	19.311	46.620	-1.229	2.66e-80
RGS2	ENSG00000116741.7	18.530	72.228	-1.907	9.08e-74
SRSF11	ENSG00000116754.13	76.771	166.432	-1.106	3.93e-81
NR5A2	ENSG00000116833.13	0.820	2.930	-1.111	7.48e-131
TMEM9	ENSG00000116857.16	130.607	53.779	1.265	3.53e-168
NID1	ENSG00000116962.14	25.010	58.310	-1.189	8.83e-63
KMO	ENSG00000117009.11	3.270	0.570	1.443	3.31e-60
MFAP2	ENSG00000117122.13	64.650	19.521	1.678	2.63e-71
KDM5B	ENSG00000117139.16	37.139	15.810	1.182	3.10e-97
RGS4	ENSG00000117152.13	5.320	1.180	1.536	7.64e-71
SSX2IP	ENSG00000117155.16	10.140	2.050	1.869	2.14e-148
RBBP5	ENSG00000117222.13	13.240	5.640	1.101	1.60e-96
KIF17	ENSG00000117245.12	0.840	3.490	-1.287	9.23e-216
GALE	ENSG00000117308.14	35.471	14.120	1.270	1.49e-120
ID3	ENSG00000117318.8	39.749	94.398	-1.227	1.48e-75
SLC2A1	ENSG00000117394.19	61.571	27.820	1.118	3.66e-67
PTCH2	ENSG00000117425.13	0.590	2.450	-1.118	2.00e-126
PRDX1	ENSG00000117450.13	619.301	276.953	1.158	2.72e-149
TSPAN1	ENSG00000117472.9	52.639	7.110	2.725	1.67e-59
F3	ENSG00000117525.13	9.280	64.070	-2.662	2.95e-161
PTBP2	ENSG00000117569.18	7.450	17.140	-1.102	1.25e-95
TNFSF4	ENSG00000117586.10	2.460	0.490	1.215	1.48e-105
HSD11B1	ENSG00000117594.9	1.760	6.750	-1.490	5.65e-90
IRF6	ENSG00000117595.10	45.759	21.450	1.058	5.49e-76
RSRP1	ENSG00000117616.17	30.220	76.802	-1.317	1.83e-96
STMN1	ENSG00000117632.20	220.861	56.148	1.957	3.33e-169
NEK2	ENSG00000117650.12	15.870	0.260	3.743	5.38e-303
PROX1	ENSG00000117707.15	0.200	1.410	-1.006	5.25e-106
MUC5B	ENSG00000117983.17	3.190	0.950	1.103	9.43e-23
KIF14	ENSG00000118193.11	1.570	0.070	1.264	4.99e-121
MREG	ENSG00000118242.15	23.250	8.070	1.419	1.78e-73
LRMP	ENSG00000118308.14	2.310	6.620	-1.203	1.96e-85
PLAGL1	ENSG00000118495.18	5.050	27.920	-2.257	5.68e-184
MYB	ENSG00000118513.18	34.451	9.170	1.801	2.50e-53
SGK1	ENSG00000118515.11	26.241	65.621	-1.290	1.74e-83
SLC16A7	ENSG00000118596.11	0.660	3.530	-1.448	3.22e-171
VAMP8	ENSG00000118640.10	254.619	97.517	1.376	4.21e-216
RPN2	ENSG00000118705.16	276.607	112.103	1.295	1.77e-179
PKD2	ENSG00000118762.7	8.140	22.511	-1.363	1.96e-113
SPP1	ENSG00000118785.13	135.918	24.781	2.409	2.03e-79
RARRES1	ENSG00000118849.9	12.540	36.051	-1.452	6.16e-17
PPL	ENSG00000118898.15	12.550	39.420	-1.577	1.11e-102
KLF9	ENSG00000119138.4	10.490	49.360	-2.132	1.22e-209
WDR34	ENSG00000119333.11	65.412	26.060	1.295	5.66e-163
SET	ENSG00000119335.16	284.443	119.809	1.240	2.10e-105
PPP2R4	ENSG00000119383.19	159.133	62.318	1.339	6.42e-170
NR4A3	ENSG00000119508.17	0.770	3.380	-1.307	3.61e-70
GPR68	ENSG00000119714.10	5.100	1.750	1.149	6.10e-76
RHOQ	ENSG00000119729.10	30.391	69.161	-1.160	1.07e-124
KLHL29	ENSG00000119771.14	0.690	6.810	-2.208	4.84e-316
EPCAM	ENSG00000119888.10	217.307	28.839	2.871	1.23e-200
GPAM	ENSG00000119927.13	4.410	48.250	-3.186	8.12e-173
PYROXD2	ENSG00000119943.10	5.270	14.320	-1.289	3.68e-107
HELLS	ENSG00000119969.14	6.220	1.650	1.446	1.11e-139
KCNIP2	ENSG00000120049.18	1.090	44.560	-4.446	9.53e-261
HOXB3	ENSG00000120093.11	5.990	15.911	-1.275	7.83e-25
TEK	ENSG00000120156.20	3.010	10.870	-1.566	5.42e-139
MOB3B	ENSG00000120162.9	1.640	6.310	-1.469	1.07e-108
PLEKHG1	ENSG00000120278.14	3.090	8.680	-1.243	4.76e-90
MYCT1	ENSG00000120279.6	3.590	15.390	-1.836	3.29e-203
MSANTD2	ENSG00000120458.9	3.500	8.390	-1.061	9.74e-137
PDZD11	ENSG00000120509.10	61.999	28.779	1.081	4.60e-175
IQSEC3	ENSG00000120645.11	0.330	2.160	-1.248	1.00e-161
SMAD9	ENSG00000120693.13	0.810	3.500	-1.314	9.81e-201
HSPH1	ENSG00000120694.19	59.970	27.729	1.086	1.18e-94
PLS1	ENSG00000120756.12	5.500	1.720	1.257	1.95e-56
SOCS2	ENSG00000120833.13	7.690	36.529	-2.111	9.82e-113
TNFRSF8	ENSG00000120949.14	0.480	2.340	-1.174	8.14e-180
LYPLA1	ENSG00000120992.17	58.989	24.240	1.249	9.29e-75
TBX2	ENSG00000121068.13	3.110	12.240	-1.688	5.68e-107
NCAPH	ENSG00000121152.9	8.640	0.840	2.389	3.93e-206
MND1	ENSG00000121211.7	4.650	0.480	1.933	4.93e-161
KCNJ8	ENSG00000121361.3	4.840	17.130	-1.634	1.29e-132
PDZRN3	ENSG00000121440.14	10.340	26.241	-1.264	5.55e-70
KIF18A	ENSG00000121621.6	2.550	0.270	1.483	5.22e-144
PILRB	ENSG00000121716.18	11.210	36.259	-1.610	1.90e-64
TMEM54	ENSG00000121900.18	72.670	30.450	1.228	7.30e-141
GPSM2	ENSG00000121957.12	11.610	4.490	1.200	3.65e-90
RASL11A	ENSG00000122035.6	5.370	18.650	-1.625	3.82e-101
XPNPEP2	ENSG00000122121.10	0.230	2.040	-1.305	1.18e-174
LDB3	ENSG00000122367.19	0.330	2.570	-1.424	3.38e-191
PTGFR	ENSG00000122420.9	0.330	4.060	-1.928	3.72e-181
FAM126A	ENSG00000122591.11	3.700	14.130	-1.687	5.23e-143
HOXA7	ENSG00000122592.7	1.700	10.270	-2.061	1.58e-147
INHBA	ENSG00000122641.9	13.530	0.970	2.883	1.41e-192
RAMP3	ENSG00000122679.8	15.370	40.740	-1.350	4.96e-42
TWIST1	ENSG00000122691.12	5.060	26.460	-2.180	3.74e-136
RECK	ENSG00000122707.11	4.100	12.770	-1.433	4.87e-131
PLAU	ENSG00000122861.15	40.290	17.950	1.124	5.86e-56
ZWINT	ENSG00000122952.16	34.489	3.270	3.055	4.90e-281
NECAB1	ENSG00000123119.11	0.290	1.840	-1.139	1.19e-108
NLN	ENSG00000123213.22	13.500	5.050	1.261	1.47e-84
ITIH5	ENSG00000123243.14	3.410	44.870	-3.379	4.11e-255
MMP19	ENSG00000123342.15	6.440	18.970	-1.424	2.55e-100
NR4A1	ENSG00000123358.19	22.820	164.974	-2.801	1.14e-116
PDE1B	ENSG00000123360.11	2.590	13.300	-1.994	3.87e-184
HOXC13	ENSG00000123364.4	4.860	0.160	2.337	7.87e-116
LRP1	ENSG00000123384.13	45.471	161.265	-1.804	1.74e-133
HOXC11	ENSG00000123388.4	3.280	0.100	1.960	6.83e-83
TUBA1B	ENSG00000123416.15	799.968	397.909	1.006	9.60e-109
STIL	ENSG00000123473.15	3.740	0.770	1.421	1.21e-126
HJURP	ENSG00000123485.11	5.850	0.380	2.311	3.13e-202
PLP1	ENSG00000123560.13	0.340	3.410	-1.719	5.26e-91
TNFAIP6	ENSG00000123610.4	10.560	4.480	1.077	8.16e-29
G0S2	ENSG00000123689.5	7.660	193.594	-4.490	2.01e-171
SLC12A4	ENSG00000124067.16	15.090	45.339	-1.526	2.86e-185
PI3	ENSG00000124102.4	0.620	4.930	-1.872	1.34e-19
SNX21	ENSG00000124104.18	11.300	26.000	-1.134	1.26e-126
SLPI	ENSG00000124107.5	40.349	111.090	-1.439	6.41e-13
PREX1	ENSG00000124126.13	35.951	17.460	1.001	2.03e-18
PARD6B	ENSG00000124171.8	7.230	1.520	1.707	3.20e-79
PTGIS	ENSG00000124212.5	3.840	17.900	-1.965	7.79e-115
