GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
XYLB	ENSG00000093217.9	2.490	7.155	-1.224	2.93e-29
MSH2	ENSG00000095002.12	26.440	68.702	-1.345	9.95e-47
MAP3K1	ENSG00000095015.5	30.450	5.275	2.325	4.37e-68
TMEM38B	ENSG00000095209.11	8.080	18.785	-1.124	6.45e-26
PSMD5	ENSG00000095261.13	23.640	66.948	-1.463	1.16e-77
SH2D3C	ENSG00000095370.19	30.721	0.905	4.058	1.68e-84
NANS	ENSG00000095380.10	40.090	107.850	-1.405	7.93e-83
TBC1D2	ENSG00000095383.19	11.470	2.910	1.673	6.48e-39
IKZF5	ENSG00000095574.11	16.781	7.815	1.012	2.79e-40
SORBS1	ENSG00000095637.20	1.000	7.580	-2.101	7.56e-54
NUBP2	ENSG00000095906.16	22.990	48.554	-1.047	4.12e-39
TPSD1	ENSG00000095917.13	2.690	0.000	1.884	6.13e-17
SMIM24	ENSG00000095932.6	98.482	20.784	2.191	1.90e-14
MRPS18A	ENSG00000096080.11	19.390	58.296	-1.540	1.49e-90
HSP90AB1	ENSG00000096384.19	537.044	1837.399	-1.773	1.92e-72
ITPR3	ENSG00000096433.10	2.820	11.345	-1.692	1.52e-22
IL12RB1	ENSG00000096996.15	9.920	0.080	3.338	1.07e-68
SYDE2	ENSG00000097096.8	0.070	2.545	-1.728	8.90e-70
SCD	ENSG00000099194.5	4.550	348.520	-5.977	5.94e-104
HSD17B7P2	ENSG00000099251.14	3.810	0.360	1.822	3.42e-47
PRTFDC1	ENSG00000099256.18	0.830	10.665	-2.672	5.28e-51
PALMD	ENSG00000099260.10	0.080	3.380	-2.020	3.10e-104
H2AFY2	ENSG00000099284.13	2.400	0.075	1.661	6.26e-19
FAM21A	ENSG00000099290.15	33.880	16.345	1.008	2.75e-35
MAST3	ENSG00000099308.10	13.660	3.840	1.599	2.43e-39
MZF1	ENSG00000099326.8	42.851	16.095	1.359	1.13e-41
OCEL1	ENSG00000099330.8	9.290	28.036	-1.497	4.17e-48
MYO9B	ENSG00000099331.13	148.909	38.786	1.914	4.57e-75
KCNK6	ENSG00000099337.4	5.340	0.160	2.450	5.60e-52
PSMD8	ENSG00000099341.11	87.002	274.097	-1.644	5.60e-80
HSD3B7	ENSG00000099377.13	2.000	21.935	-2.935	4.86e-58
MAGEB2	ENSG00000099399.5	0.000	75.050	-6.249	0.00e+0
PRKY	ENSG00000099725.14	10.640	0.000	3.541	1.18e-15
MAR2	ENSG00000099785.10	19.440	5.270	1.705	1.83e-44
NDUFB7	ENSG00000099795.6	44.209	191.187	-2.088	8.03e-81
MTAP	ENSG00000099810.18	22.960	0.010	4.568	7.00e-140
POLR2E	ENSG00000099817.11	89.312	183.158	-1.028	3.68e-32
HCN2	ENSG00000099822.2	0.310	2.275	-1.322	1.60e-60
RASSF7	ENSG00000099849.14	9.330	22.770	-1.202	4.89e-28
GADD45B	ENSG00000099860.8	14.210	3.810	1.661	2.18e-31
TRMT2A	ENSG00000099899.14	47.891	123.408	-1.347	1.02e-48
RANBP1	ENSG00000099901.16	91.721	772.772	-3.061	2.17e-130
MED15	ENSG00000099917.17	78.449	159.354	-1.013	1.27e-33
SERPIND1	ENSG00000099937.10	1.410	0.050	1.199	4.92e-65
SNAP29	ENSG00000099940.11	23.980	112.657	-2.186	3.96e-105
P2RX6	ENSG00000099957.16	0.270	3.175	-1.717	7.68e-73
OSM	ENSG00000099985.3	6.290	0.060	2.782	9.58e-49
GGT5	ENSG00000099998.17	7.180	1.495	1.713	4.88e-17
SEC14L2	ENSG00000100003.17	4.160	0.415	1.867	6.92e-46
SPECC1L	ENSG00000100014.19	26.841	7.705	1.677	7.15e-64
PPIL2	ENSG00000100023.17	41.191	124.335	-1.571	1.39e-87
YPEL1	ENSG00000100027.14	5.890	1.025	1.767	6.06e-45
SNRPD3	ENSG00000100028.11	68.631	141.822	-1.036	5.94e-56
MAPK1	ENSG00000100030.14	59.428	266.307	-2.145	4.22e-72
PRODH	ENSG00000100033.16	4.900	0.080	2.450	7.29e-25
TOP3B	ENSG00000100038.19	31.349	71.555	-1.165	1.01e-44
MFNG	ENSG00000100060.17	62.348	0.270	5.640	4.34e-149
LRP5L	ENSG00000100068.11	12.460	4.405	1.316	1.48e-31
SLC25A1	ENSG00000100075.9	24.370	324.685	-3.682	4.26e-97
PLA2G3	ENSG00000100078.3	0.000	1.315	-1.211	4.06e-213
LGALS2	ENSG00000100079.6	4.150	0.270	2.020	1.03e-14
HIRA	ENSG00000100084.14	17.300	62.889	-1.804	1.00e-91
SH3BP1	ENSG00000100092.20	85.490	22.045	1.908	5.04e-35
LGALS1	ENSG00000100097.11	318.864	743.350	-1.219	2.00e-11
HPS4	ENSG00000100099.20	43.239	19.625	1.101	3.87e-28
PIK3IP1	ENSG00000100100.12	17.010	3.865	1.888	2.03e-39
PATZ1	ENSG00000100105.17	31.741	4.315	2.623	1.54e-116
TRIOBP	ENSG00000100106.19	35.661	8.300	1.979	5.62e-66
GCAT	ENSG00000100116.16	5.210	30.325	-2.335	1.05e-55
NHP2L1	ENSG00000100138.13	66.930	162.370	-1.266	2.93e-86
POLR2F	ENSG00000100142.14	28.381	90.845	-1.644	3.39e-78
PICK1	ENSG00000100151.15	16.910	7.555	1.066	5.89e-26
SLC16A8	ENSG00000100156.10	1.090	0.025	1.028	2.63e-27
TPTEP1	ENSG00000100181.21	2.140	316.946	-6.662	8.69e-102
KDELR3	ENSG00000100196.10	2.780	21.005	-2.541	1.79e-100
XBP1	ENSG00000100219.16	268.782	78.888	1.756	4.29e-69
SBF1	ENSG00000100241.20	43.901	18.254	1.222	1.20e-27
SUN2	ENSG00000100242.15	148.230	32.241	2.167	8.34e-66
LMF2	ENSG00000100258.17	47.901	21.885	1.095	4.38e-16
TTLL1	ENSG00000100271.16	7.010	0.575	2.346	5.93e-100
TOM1	ENSG00000100284.20	39.990	13.545	1.495	1.17e-38
NEFH	ENSG00000100285.9	0.430	3.805	-1.749	6.98e-26
HMOX1	ENSG00000100292.16	8.410	0.150	3.033	1.44e-34
PDGFB	ENSG00000100311.16	0.300	2.780	-1.540	2.62e-61
RBFOX2	ENSG00000100320.22	1.050	14.140	-2.885	5.81e-50
SYNGR1	ENSG00000100321.14	50.639	10.130	2.214	4.93e-50
MTMR3	ENSG00000100330.15	37.990	12.470	1.533	3.12e-51
MYH9	ENSG00000100345.20	221.535	42.254	2.363	1.25e-73
GRAP2	ENSG00000100351.16	5.100	36.026	-2.602	4.09e-39
TNRC6B	ENSG00000100354.20	36.380	6.975	2.229	2.33e-72
IFT27	ENSG00000100360.14	16.030	0.725	3.303	6.63e-134
KIAA0930	ENSG00000100364.18	63.258	5.985	3.202	1.05e-80
NCF4	ENSG00000100365.14	82.521	1.030	5.363	1.15e-135
SLC25A17	ENSG00000100372.14	14.920	38.656	-1.317	1.36e-69
FAM118A	ENSG00000100376.11	27.210	100.883	-1.853	6.57e-29
KCTD17	ENSG00000100379.17	5.500	0.305	2.316	5.09e-48
IL2RB	ENSG00000100385.13	6.630	1.020	1.917	6.38e-31
EP300	ENSG00000100393.9	39.229	10.810	1.768	4.89e-75
PMM1	ENSG00000100417.11	5.280	24.325	-2.012	4.96e-46
ZBED4	ENSG00000100426.6	21.410	7.050	1.477	1.26e-60
MLC1	ENSG00000100427.15	45.000	1.050	4.488	2.34e-77
HDAC10	ENSG00000100429.17	70.712	25.545	1.434	1.33e-31
KHNYN	ENSG00000100441.9	32.150	15.315	1.023	5.25e-34
GZMH	ENSG00000100450.12	3.200	0.000	2.070	1.33e-34
GZMB	ENSG00000100453.12	3.790	0.080	2.149	3.37e-34
PRMT5	ENSG00000100462.15	47.320	117.229	-1.291	6.15e-59
SOS2	ENSG00000100485.11	31.760	6.555	2.116	2.75e-84
NIN	ENSG00000100503.23	56.199	3.610	3.633	3.27e-112
PYGL	ENSG00000100504.16	97.038	25.180	1.905	3.48e-51
TMED8	ENSG00000100580.7	19.311	7.325	1.287	2.32e-48
SPTLC2	ENSG00000100596.6	76.840	13.365	2.438	3.02e-74
RIN3	ENSG00000100599.15	64.462	0.290	5.665	2.25e-143
SIX4	ENSG00000100625.8	0.000	4.585	-2.482	3.33e-176
HIF1A	ENSG00000100644.16	81.210	18.345	2.087	1.69e-57
SUSD6	ENSG00000100647.7	25.770	8.490	1.496	1.56e-54
TCL1A	ENSG00000100721.10	2.370	0.050	1.682	5.26e-28
PCNX	ENSG00000100731.15	40.500	1.795	3.892	3.75e-133
GSKIP	ENSG00000100744.14	8.470	20.025	-1.151	1.03e-43
VRK1	ENSG00000100749.7	23.620	76.161	-1.648	2.62e-76
SMEK1	ENSG00000100796.17	67.102	31.499	1.067	3.68e-61
PSMB5	ENSG00000100804.18	37.501	134.237	-1.813	8.13e-82
TRIP11	ENSG00000100815.12	18.621	4.905	1.732	4.65e-54
PCK2	ENSG00000100889.11	14.580	30.506	-1.016	1.21e-30
NFKBIA	ENSG00000100906.10	103.529	19.905	2.322	3.91e-66
REC8	ENSG00000100918.12	33.201	2.315	3.367	1.64e-91
RABGGTA	ENSG00000100949.14	29.421	11.745	1.255	1.64e-41
NFATC4	ENSG00000100968.13	0.210	1.940	-1.281	1.93e-26
GSS	ENSG00000100983.9	23.400	57.986	-1.273	2.45e-61
PYGB	ENSG00000100994.11	22.950	10.515	1.057	3.72e-32
PROCR	ENSG00000101000.4	2.370	7.320	-1.304	2.32e-47
ZMYND8	ENSG00000101040.19	34.640	71.218	-1.019	1.49e-29
SGK2	ENSG00000101049.14	1.950	0.460	1.015	3.58e-25
MYBL2	ENSG00000101057.15	21.470	73.610	-1.731	6.30e-39
SLA2	ENSG00000101082.13	10.490	0.080	3.411	6.70e-75
NFATC2	ENSG00000101096.19	10.710	3.805	1.285	2.86e-20
STK4	ENSG00000101109.11	50.991	14.815	1.717	1.16e-58
PFDN4	ENSG00000101132.9	25.660	80.453	-1.611	2.99e-73
RAE1	ENSG00000101146.12	25.359	55.205	-1.092	3.88e-63
SLMO2	ENSG00000101166.15	26.139	62.989	-1.237	2.09e-61
MTG2	ENSG00000101181.17	15.580	33.550	-1.059	1.18e-47
PSMA7	ENSG00000101182.14	130.399	273.386	-1.062	3.77e-48
MRGBP	ENSG00000101189.6	6.460	16.870	-1.260	6.14e-77
SLC17A9	ENSG00000101194.17	59.929	0.050	5.859	2.83e-115
RNF24	ENSG00000101236.16	66.879	27.240	1.265	2.36e-45
TRIB3	ENSG00000101255.10	5.260	75.373	-3.609	2.07e-95
RASSF2	ENSG00000101265.15	45.251	0.120	5.368	2.06e-136
HM13	ENSG00000101294.16	144.426	63.464	1.174	2.79e-71
SNPH	ENSG00000101298.13	0.490	2.805	-1.353	4.81e-46
SIRPB1	ENSG00000101307.15	23.681	0.120	4.462	3.65e-45
MYL9	ENSG00000101335.9	1.910	6.910	-1.443	4.06e-17
HCK	ENSG00000101336.12	46.649	0.855	4.683	2.60e-65
TLDC2	ENSG00000101342.9	9.230	0.190	3.104	1.09e-46
SAMHD1	ENSG00000101347.8	63.092	4.615	3.513	2.15e-38
MROH8	ENSG00000101353.14	2.260	0.530	1.091	5.48e-38
JAG1	ENSG00000101384.11	10.010	0.215	3.180	3.70e-45
SNTA1	ENSG00000101400.5	0.950	22.460	-3.589	3.13e-142
FAM83D	ENSG00000101447.13	3.360	35.280	-3.057	2.18e-81
ZNF516	ENSG00000101493.10	20.391	0.095	4.288	2.36e-116
USP14	ENSG00000101557.14	34.811	85.894	-1.279	4.17e-65
VAPA	ENSG00000101558.13	135.504	577.909	-2.084	2.18e-102
SMCHD1	ENSG00000101596.14	77.751	32.234	1.245	8.60e-34
MYOM1	ENSG00000101605.12	2.330	0.550	1.103	2.23e-36
LIPG	ENSG00000101670.11	0.000	3.715	-2.237	1.06e-223
RNF125	ENSG00000101695.8	23.441	0.070	4.514	1.24e-115
POLI	ENSG00000101751.10	26.999	6.435	1.913	8.73e-68
PSMD10	ENSG00000101843.18	25.351	63.044	-1.281	3.31e-69
STS	ENSG00000101846.6	2.250	0.400	1.215	3.73e-29
PGRMC1	ENSG00000101856.9	19.149	83.542	-2.069	2.36e-89
NXT2	ENSG00000101888.11	18.560	8.095	1.105	8.57e-23
MCTS2P	ENSG00000101898.5	14.500	4.045	1.619	4.06e-54
TLR8	ENSG00000101916.11	4.060	0.110	2.189	3.47e-20
WDR13	ENSG00000101940.17	35.631	80.960	-1.162	1.71e-34
PAGE4	ENSG00000101951.16	0.000	2.785	-1.920	3.56e-179
SYP	ENSG00000102003.10	0.690	2.915	-1.212	2.16e-67
NAA10	ENSG00000102030.15	42.060	152.725	-1.836	1.98e-92
SMARCA1	ENSG00000102038.15	0.210	3.320	-1.836	3.07e-44
PIM2	ENSG00000102096.9	44.099	92.548	-1.053	1.37e-17
SLC35A2	ENSG00000102100.14	11.460	27.704	-1.204	2.64e-55
PGK1	ENSG00000102144.13	328.784	1140.222	-1.791	6.47e-78
GATA1	ENSG00000102145.13	4.350	144.176	-4.762	5.41e-62
SMS	ENSG00000102172.15	42.051	147.262	-1.784	9.83e-100
UBL4A	ENSG00000102178.12	15.970	76.531	-2.192	1.51e-94
RP2	ENSG00000102218.5	19.471	4.580	1.875	1.18e-60
USP11	ENSG00000102226.9	50.411	21.095	1.218	4.94e-34
TIMP1	ENSG00000102265.11	159.907	637.264	-1.988	2.68e-32
GABRE	ENSG00000102287.16	0.280	167.590	-7.041	4.06e-64
KLF8	ENSG00000102349.14	1.320	0.035	1.164	4.87e-30
KIAA0226L	ENSG00000102445.18	3.010	0.090	1.879	4.39e-32
NDFIP2	ENSG00000102471.13	1.170	27.455	-3.713	7.30e-79
TNFSF13B	ENSG00000102524.11	61.290	2.160	4.301	2.49e-96
FNDC3A	ENSG00000102531.16	32.199	11.440	1.416	6.26e-43
UGGT2	ENSG00000102595.18	1.690	8.785	-1.863	5.63e-14
PARP4	ENSG00000102699.5	64.978	13.660	2.170	3.51e-81
FLT1	ENSG00000102755.10	0.210	1.670	-1.142	2.01e-58
RGCC	ENSG00000102760.12	25.980	4.805	2.217	7.46e-36
INTS6	ENSG00000102786.14	26.550	9.360	1.411	4.29e-55
TSC22D1	ENSG00000102804.14	33.901	15.980	1.039	9.45e-15
MGRN1	ENSG00000102858.12	64.079	18.536	1.736	1.22e-55
NFAT5	ENSG00000102908.20	34.090	8.315	1.913	9.08e-47
POLR2C	ENSG00000102978.12	32.919	75.740	-1.178	2.82e-71
MMP15	ENSG00000102996.4	0.860	6.275	-1.968	4.22e-34
PSMD7	ENSG00000103035.10	67.911	146.956	-1.102	8.87e-59
SLC38A7	ENSG00000103042.8	9.560	3.770	1.147	5.00e-45
VAC14	ENSG00000103043.14	34.451	14.430	1.200	1.14e-58
ESRP2	ENSG00000103067.11	10.740	0.250	3.231	1.85e-102
MLYCD	ENSG00000103150.5	4.930	1.370	1.323	1.46e-57
HSDL1	ENSG00000103160.11	9.990	30.590	-1.523	4.58e-57
NAGPA	ENSG00000103174.11	15.250	5.370	1.351	3.95e-46
WFDC1	ENSG00000103175.10	1.330	0.030	1.178	7.97e-24
TSC2	ENSG00000103197.16	61.909	19.320	1.630	3.40e-61
NOMO3	ENSG00000103226.17	57.671	12.784	2.090	7.00e-88
LMF1	ENSG00000103227.18	13.850	1.285	2.700	2.98e-92
HAGHL	ENSG00000103253.17	10.160	30.525	-1.498	2.88e-24
FAM173A	ENSG00000103254.9	8.630	36.719	-1.970	3.23e-62
SLC7A5	ENSG00000103257.8	24.560	59.116	-1.234	6.35e-19
METRN	ENSG00000103260.8	3.240	24.995	-2.616	9.71e-56
RHBDL1	ENSG00000103269.13	0.650	4.515	-1.741	2.64e-51
MEFV	ENSG00000103313.11	4.210	0.040	2.325	4.32e-24
TCEB2	ENSG00000103363.14	90.509	233.810	-1.360	1.29e-42
RRN3P2	ENSG00000103472.9	17.170	0.120	4.020	5.84e-124
QPRT	ENSG00000103485.17	9.030	109.789	-3.465	4.88e-75
XYLT1	ENSG00000103489.11	18.450	0.140	4.093	4.01e-106
PYCARD	ENSG00000103490.13	65.222	23.820	1.416	1.40e-32
KNOP1	ENSG00000103550.13	12.450	34.911	-1.417	2.63e-57
RAB11A	ENSG00000103769.9	120.358	262.067	-1.116	3.12e-47
FAH	ENSG00000103876.11	33.981	79.181	-1.197	6.53e-35
HOMER2	ENSG00000103942.12	5.410	0.225	2.388	5.09e-51
TJP1	ENSG00000104067.16	0.100	18.145	-4.121	5.42e-181
SCG3	ENSG00000104112.8	0.060	40.175	-5.280	1.52e-292
SPG11	ENSG00000104133.14	87.141	29.846	1.515	6.07e-77
RHOV	ENSG00000104140.6	0.040	1.475	-1.251	5.79e-119
OIP5	ENSG00000104147.8	6.880	26.905	-1.824	8.02e-68
SGK3	ENSG00000104205.12	27.611	2.965	2.851	4.53e-102
ZDHHC2	ENSG00000104219.12	25.400	5.525	2.017	3.83e-37
LAPTM4B	ENSG00000104341.16	12.480	145.325	-3.440	8.39e-35
UBE2W	ENSG00000104343.19	19.500	5.095	1.750	3.56e-67
NIPAL2	ENSG00000104361.9	21.070	0.030	4.421	2.18e-93
IKBKB	ENSG00000104365.13	66.689	19.505	1.723	1.50e-68
NDRG1	ENSG00000104419.14	103.838	25.770	1.969	9.22e-52
ZC2HC1A	ENSG00000104427.11	0.820	2.845	-1.079	4.90e-10
SPAG1	ENSG00000104450.12	3.400	0.720	1.355	1.08e-36
NCALD	ENSG00000104490.17	2.170	7.035	-1.342	4.32e-22
GSDMD	ENSG00000104518.10	50.509	4.575	3.208	8.41e-113
TSTA3	ENSG00000104522.15	30.710	63.330	-1.021	7.97e-28
SQLE	ENSG00000104549.11	12.470	214.606	-4.001	5.90e-109
SLC39A14	ENSG00000104635.13	6.570	19.925	-1.467	9.40e-31
MTMR9	ENSG00000104643.9	11.110	4.305	1.191	1.57e-51
GSR	ENSG00000104687.12	29.240	76.574	-1.359	2.62e-42
TNFRSF10A	ENSG00000104689.9	6.270	16.050	-1.230	1.59e-39
UBXN8	ENSG00000104691.14	8.190	22.575	-1.359	5.07e-62
PPP2CB	ENSG00000104695.12	28.240	64.210	-1.157	7.49e-57
ERICH1	ENSG00000104714.13	46.840	15.265	1.556	8.15e-60
TUSC3	ENSG00000104723.20	0.110	75.486	-6.107	9.35e-199
KCTD9	ENSG00000104756.15	17.160	35.460	-1.006	4.78e-40
MAN2B1	ENSG00000104774.12	146.483	20.449	2.782	1.20e-84
KCNN4	ENSG00000104783.11	38.289	16.300	1.183	3.46e-18
NUCB1	ENSG00000104805.15	109.751	234.785	-1.090	2.16e-34
GYS1	ENSG00000104812.14	48.731	18.185	1.374	1.62e-60
MAP4K1	ENSG00000104814.12	47.950	0.885	4.699	8.88e-136
TUBB4A	ENSG00000104833.10	0.400	2.735	-1.416	2.44e-11
RELB	ENSG00000104856.13	7.790	1.585	1.766	2.61e-49
LIN7B	ENSG00000104863.11	2.360	9.590	-1.656	1.74e-54
FCGRT	ENSG00000104870.12	65.280	3.585	3.854	2.56e-53
PPP1R13L	ENSG00000104881.14	2.920	9.565	-1.430	8.78e-40
PLEKHJ1	ENSG00000104886.9	22.751	74.040	-1.660	5.48e-68
SLC17A7	ENSG00000104888.9	0.050	9.465	-3.317	3.29e-240
RNASEH2A	ENSG00000104889.4	21.500	70.399	-1.666	1.33e-69
KLC3	ENSG00000104892.16	0.110	1.405	-1.115	3.13e-64
OAZ1	ENSG00000104904.12	517.781	1388.729	-1.422	1.78e-53
RETN	ENSG00000104918.7	6.740	0.200	2.689	1.16e-20
FCER2	ENSG00000104921.14	4.460	0.020	2.420	1.58e-33
TLE6	ENSG00000104953.18	0.080	6.420	-2.780	3.02e-103
LILRB1	ENSG00000104972.14	12.240	0.020	3.698	2.90e-45
LILRA1	ENSG00000104974.10	12.360	0.030	3.697	3.47e-44
SNAPC2	ENSG00000104976.11	8.010	36.001	-2.038	4.33e-77
TIMM44	ENSG00000104980.7	27.340	77.845	-1.476	7.64e-73
TNNT1	ENSG00000105048.16	1.310	212.703	-6.532	2.31e-89
PPP6R1	ENSG00000105063.18	142.527	49.895	1.496	7.95e-53
RASAL3	ENSG00000105122.12	39.420	0.060	5.253	7.54e-133
ZNF419	ENSG00000105136.19	5.300	1.955	1.092	6.22e-34
PDCD5	ENSG00000105185.11	45.972	188.954	-2.016	4.35e-103
RPS16	ENSG00000105193.8	1238.861	2573.203	-1.054	2.41e-51
TIMM50	ENSG00000105197.10	37.439	98.807	-1.377	3.62e-80
FBL	ENSG00000105202.7	189.295	522.467	-1.460	1.91e-67
GPI	ENSG00000105220.14	159.199	588.398	-1.879	5.24e-63
POLR2I	ENSG00000105258.8	24.920	68.505	-1.423	1.33e-51
SLC1A5	ENSG00000105281.12	43.230	185.702	-2.078	2.09e-68
TJP3	ENSG00000105289.14	0.370	1.850	-1.057	2.03e-44
MRPL4	ENSG00000105364.13	40.439	94.084	-1.198	6.99e-42
ICAM4	ENSG00000105371.8	6.710	56.191	-2.891	1.24e-54
RPS19	ENSG00000105372.6	1397.467	2960.653	-1.083	3.31e-41
NKG7	ENSG00000105374.9	104.908	1.090	5.663	8.94e-106
ICAM5	ENSG00000105376.4	1.910	74.764	-4.702	9.77e-61
ETFB	ENSG00000105379.9	35.809	143.628	-1.974	4.34e-73
PTPRS	ENSG00000105426.14	1.390	18.435	-3.024	3.11e-39
GRIN2D	ENSG00000105464.3	0.180	9.905	-3.208	1.19e-111
SIGLEC6	ENSG00000105492.15	1.730	12.300	-2.284	4.94e-25
ZNF175	ENSG00000105497.7	8.190	25.909	-1.550	6.42e-41
PLA2G4C	ENSG00000105499.13	1.740	0.335	1.037	1.32e-19
SIGLEC5	ENSG00000105501.11	6.430	0.195	2.636	2.31e-53
RAB3D	ENSG00000105514.7	33.130	1.875	3.569	8.85e-90
RASIP1	ENSG00000105538.8	0.270	3.700	-1.888	6.05e-83
PLEKHA4	ENSG00000105559.11	1.680	30.609	-3.560	3.12e-100
KLF1	ENSG00000105610.4	3.600	47.125	-3.387	6.24e-40
MAST1	ENSG00000105613.9	0.850	12.100	-2.824	2.48e-68
JAK3	ENSG00000105639.18	44.120	0.250	5.174	4.53e-111
KCNN1	ENSG00000105642.15	0.060	3.155	-1.971	1.02e-93
ISYNA1	ENSG00000105655.18	32.179	232.364	-2.814	4.37e-63
ETV2	ENSG00000105672.14	0.350	1.745	-1.024	4.14e-54
TMEM147	ENSG00000105677.11	40.969	95.180	-1.196	2.07e-59
MAG	ENSG00000105695.14	0.020	6.455	-2.870	9.95e-160
HAMP	ENSG00000105697.7	0.280	1.645	-1.047	8.18e-49
LSR	ENSG00000105699.16	2.940	64.230	-4.049	6.17e-100
KXD1	ENSG00000105700.10	61.048	127.662	-1.052	4.36e-49
GRIK5	ENSG00000105737.9	13.420	0.495	3.270	1.09e-43
SIPA1L3	ENSG00000105738.10	32.839	2.555	3.251	4.47e-94
ZNF85	ENSG00000105750.14	13.080	0.700	3.050	2.47e-75
ETHE1	ENSG00000105755.7	39.579	14.100	1.426	9.91e-52
GTPBP10	ENSG00000105793.15	17.920	37.149	-1.012	1.96e-49
RASA4	ENSG00000105808.17	39.730	12.325	1.612	2.24e-35
NAMPT	ENSG00000105835.11	42.171	140.979	-1.718	2.65e-16
SP4	ENSG00000105866.13	5.760	2.160	1.097	1.93e-31
MTPN	ENSG00000105887.10	86.689	193.614	-1.150	3.33e-43
STEAP1B	ENSG00000105889.14	0.050	10.825	-3.493	8.05e-184
MPP6	ENSG00000105926.15	3.790	11.395	-1.372	2.15e-14
TTC26	ENSG00000105948.13	2.400	6.445	-1.131	7.94e-49
TFEC	ENSG00000105967.15	43.021	0.010	5.446	1.77e-111
MET	ENSG00000105976.14	0.070	1.655	-1.311	1.21e-97
HOXA2	ENSG00000105996.6	1.060	0.000	1.043	2.55e-19
HOXA3	ENSG00000105997.22	8.190	0.010	3.186	7.70e-24
LFNG	ENSG00000106003.12	12.500	0.545	3.127	5.11e-54
HOXA5	ENSG00000106004.4	11.580	0.000	3.653	9.72e-25
HOXA6	ENSG00000106006.6	6.780	0.000	2.960	5.81e-22
SSBP1	ENSG00000106028.10	83.522	383.530	-2.186	1.85e-115
HIBADH	ENSG00000106049.8	15.200	37.421	-1.246	3.13e-55
FKBP14	ENSG00000106080.10	4.770	13.110	-1.290	3.73e-28
PLEKHA8	ENSG00000106086.18	2.480	7.075	-1.214	6.62e-26
STX1A	ENSG00000106089.11	1.110	7.645	-2.035	3.65e-59
NOD1	ENSG00000106100.10	14.770	6.010	1.170	1.28e-47
GARS	ENSG00000106105.13	62.391	185.354	-1.556	1.48e-76
FAM188B	ENSG00000106125.14	0.840	7.235	-2.162	9.06e-66
HSPB1	ENSG00000106211.8	52.490	359.886	-2.754	3.44e-51
PDAP1	ENSG00000106244.12	38.220	209.803	-2.426	3.53e-129
SNX8	ENSG00000106266.8	14.270	33.965	-1.195	2.24e-24
WASL	ENSG00000106299.7	4.070	12.840	-1.449	3.77e-73
TFR2	ENSG00000106327.12	8.200	71.500	-2.978	1.68e-41
PCOLCE	ENSG00000106333.12	4.550	30.965	-2.526	4.91e-70
RBM28	ENSG00000106344.8	29.250	91.072	-1.606	2.20e-67
LSM5	ENSG00000106355.9	44.169	143.081	-1.673	1.21e-73
SERPINE1	ENSG00000106366.8	1.720	6.610	-1.484	3.65e-13
RPA3	ENSG00000106399.11	23.390	105.774	-2.130	6.10e-83
ZNHIT1	ENSG00000106400.11	26.040	58.720	-1.143	2.21e-52
EZH2	ENSG00000106462.10	25.329	88.101	-1.759	8.48e-68
ZNF862	ENSG00000106479.10	10.630	3.215	1.464	1.00e-39
MEST	ENSG00000106484.14	44.209	0.600	4.820	5.39e-54
POU6F2	ENSG00000106536.19	0.010	1.180	-1.110	1.11e-134
TSPAN13	ENSG00000106537.7	7.100	31.210	-1.992	3.13e-27
GIMAP2	ENSG00000106560.10	30.670	2.720	3.090	2.65e-77
TMEM176B	ENSG00000106565.17	4.050	0.740	1.537	4.58e-15
PSMA2	ENSG00000106588.10	95.391	214.108	-1.158	3.37e-53
MRPL32	ENSG00000106591.3	24.140	55.799	-1.176	9.32e-71
STAG3L4	ENSG00000106610.14	10.810	23.795	-1.070	2.22e-48
RHEB	ENSG00000106615.9	57.039	199.666	-1.790	2.72e-89
PRKAG2	ENSG00000106617.13	24.050	2.555	2.817	1.35e-111
POLD2	ENSG00000106628.10	54.451	170.372	-1.628	9.48e-67
YKT6	ENSG00000106636.7	28.381	59.974	-1.053	1.73e-53
TBL2	ENSG00000106638.15	14.680	44.426	-1.535	1.15e-84
SPIN1	ENSG00000106723.16	42.591	10.865	1.877	2.46e-63
NMRK1	ENSG00000106733.20	9.680	3.585	1.220	1.96e-34
PRUNE2	ENSG00000106772.17	4.340	0.175	2.184	1.19e-44
MEGF9	ENSG00000106780.8	14.000	4.200	1.528	2.68e-25
TRIM14	ENSG00000106785.14	47.349	14.000	1.689	1.71e-57
SEC61B	ENSG00000106803.9	85.947	208.520	-1.269	1.00e-63
OGN	ENSG00000106809.10	4.730	0.110	2.368	7.97e-73
TLE4	ENSG00000106829.18	60.829	4.880	3.394	9.36e-81
LHX6	ENSG00000106852.15	0.390	7.225	-2.565	9.11e-30
PTGR1	ENSG00000106853.16	4.550	0.100	2.335	7.82e-40
TNFSF8	ENSG00000106952.7	9.370	0.000	3.374	3.47e-66
RIC1	ENSG00000107036.11	25.149	11.045	1.118	5.55e-27
KDM4C	ENSG00000107077.17	29.120	11.890	1.224	3.28e-52
KANK1	ENSG00000107104.18	9.180	0.270	3.003	3.33e-74
NCS1	ENSG00000107130.9	0.540	12.640	-3.147	8.94e-75
TESK1	ENSG00000107140.15	20.100	7.685	1.281	1.24e-37
MPDZ	ENSG00000107186.16	0.080	4.025	-2.218	1.26e-69
