GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
PRUNE2	ENSG00000106772.17	1.240	4.080	-1.181	2.93e-98
TRIM14	ENSG00000106785.14	7.400	3.150	1.017	3.10e-43
TGFBR1	ENSG00000106799.12	20.549	7.460	1.349	1.33e-72
OGN	ENSG00000106809.10	0.675	9.530	-2.652	6.16e-135
TLE4	ENSG00000106829.18	3.180	13.410	-1.785	3.35e-162
RIC1	ENSG00000107036.11	4.930	11.110	-1.030	1.29e-106
TESK1	ENSG00000107140.15	23.725	51.520	-1.087	3.34e-155
PTGDS	ENSG00000107317.11	12.015	45.339	-1.832	6.34e-38
RASSF4	ENSG00000107551.20	37.440	148.456	-1.959	2.46e-157
NSMCE4A	ENSG00000107672.14	25.705	68.559	-1.381	1.22e-200
PALD1	ENSG00000107719.8	3.355	8.190	-1.077	1.02e-86
UNC5B	ENSG00000107731.12	8.985	3.640	1.106	5.20e-79
SPOCK2	ENSG00000107742.12	43.759	10.420	1.971	7.33e-50
SH3PXD2A	ENSG00000107957.16	3.670	9.280	-1.138	8.74e-101
PITRM1	ENSG00000107959.15	29.970	69.401	-1.185	1.01e-178
MAP3K8	ENSG00000107968.9	4.235	13.240	-1.444	4.58e-166
FAM208B	ENSG00000108021.19	9.815	20.649	-1.001	2.34e-119
SEP4	ENSG00000108387.14	9.465	29.349	-1.536	7.83e-94
MTMR4	ENSG00000108389.9	6.740	21.540	-1.542	2.76e-155
TRIM16L	ENSG00000108448.20	4.010	9.880	-1.119	1.71e-85
RECQL5	ENSG00000108469.14	42.660	96.368	-1.157	4.95e-121
PIGL	ENSG00000108474.16	14.110	32.860	-1.164	2.57e-102
KAT2A	ENSG00000108773.10	19.045	78.482	-1.987	9.53e-126
EZH1	ENSG00000108799.12	20.100	50.621	-1.291	2.76e-127
SGCA	ENSG00000108823.15	0.830	2.920	-1.099	1.23e-74
LUC7L3	ENSG00000108848.15	73.231	181.571	-1.298	1.53e-135
HLF	ENSG00000108924.13	3.100	13.370	-1.809	5.65e-90
FAM20A	ENSG00000108950.11	65.539	16.620	1.917	1.10e-25
WSB1	ENSG00000109046.14	33.315	120.927	-1.829	4.43e-111
MYH3	ENSG00000109063.14	0.675	5.450	-1.945	3.12e-149
NAT9	ENSG00000109065.11	25.969	57.412	-1.115	4.56e-143
PMP22	ENSG00000109099.13	38.764	98.577	-1.324	3.76e-88
ODAM	ENSG00000109205.16	0.070	5.130	-2.518	2.19e-144
NMU	ENSG00000109255.11	6.960	0.310	2.603	3.56e-65
WFS1	ENSG00000109501.13	20.055	63.399	-1.613	2.06e-138
GALNT7	ENSG00000109586.11	30.900	8.730	1.713	2.35e-105
SOD3	ENSG00000109610.5	22.195	179.171	-2.958	1.65e-133
GLRB	ENSG00000109738.10	2.835	0.640	1.225	2.97e-107
PPARGC1A	ENSG00000109819.8	2.185	15.280	-2.354	3.91e-124
ZBTB16	ENSG00000109906.13	3.205	29.449	-2.856	1.40e-147
FNBP4	ENSG00000109920.12	28.804	96.048	-1.703	2.85e-139
HPX	ENSG00000110169.10	0.290	1.780	-1.108	1.49e-144
TRIM3	ENSG00000110171.18	4.270	22.920	-2.182	3.75e-223
MDK	ENSG00000110492.15	257.771	32.130	2.965	7.71e-135
MADD	ENSG00000110514.18	11.235	32.839	-1.468	1.32e-191
NAA40	ENSG00000110583.12	8.895	27.331	-1.518	6.97e-175
SLC35F2	ENSG00000110660.14	14.430	4.580	1.467	2.60e-107
TCIRG1	ENSG00000110719.9	51.449	120.266	-1.209	2.47e-75
VWF	ENSG00000110799.13	40.405	91.632	-1.162	2.45e-37
PPFIBP1	ENSG00000110841.13	18.055	41.120	-1.144	1.88e-83
PRPF40B	ENSG00000110844.13	16.735	57.919	-1.732	3.03e-178
SELPLG	ENSG00000110876.9	7.745	3.140	1.079	5.91e-42
TSPAN11	ENSG00000110900.14	0.550	2.790	-1.290	3.93e-108
LIN7A	ENSG00000111052.7	0.950	4.800	-1.573	2.99e-139
KRT18	ENSG00000111057.10	541.661	249.984	1.112	2.32e-92
TNS2	ENSG00000111077.17	47.385	210.138	-2.126	1.18e-175
GLI1	ENSG00000111087.9	0.170	2.310	-1.500	3.22e-151
PRR4	ENSG00000111215.11	4.630	10.820	-1.070	3.11e-121
MYL2	ENSG00000111245.14	0.020	2.750	-1.878	3.28e-105
MGP	ENSG00000111341.9	389.451	1390.125	-1.833	3.15e-128
RERGL	ENSG00000111404.6	0.610	10.050	-2.779	2.20e-187
STX2	ENSG00000111450.13	3.710	14.480	-1.717	8.47e-215
NOP2	ENSG00000111641.10	14.840	36.111	-1.228	9.87e-130
GNB3	ENSG00000111664.10	1.735	9.060	-1.879	8.53e-127
PHC1	ENSG00000111752.10	15.495	57.651	-1.830	2.29e-165
RIC8B	ENSG00000111785.18	6.295	14.800	-1.115	1.80e-107
RP11-22B23.1	ENSG00000111788.10	0.740	3.370	-1.329	1.28e-110
MAN1A1	ENSG00000111885.6	5.960	23.840	-1.836	1.46e-162
TPD52L1	ENSG00000111907.20	172.678	58.129	1.554	7.69e-105
SASH1	ENSG00000111961.16	14.990	35.240	-1.180	9.59e-96
FBXO9	ENSG00000112146.16	28.974	65.789	-1.156	4.07e-129
RBM24	ENSG00000112183.14	0.190	1.690	-1.177	2.71e-129
FHL5	ENSG00000112214.10	1.045	7.130	-1.991	7.42e-141
KHDRBS2	ENSG00000112232.8	0.750	3.380	-1.324	3.09e-62
MED23	ENSG00000112282.17	10.210	21.450	-1.002	3.16e-132
PERP	ENSG00000112378.11	63.221	17.610	1.787	5.05e-116
SMOC2	ENSG00000112562.18	7.850	25.141	-1.563	4.16e-57
VEGFA	ENSG00000112715.20	145.240	546.432	-1.904	3.09e-104
PRPF4B	ENSG00000112739.16	20.130	41.449	-1.006	2.86e-138
LY86	ENSG00000112799.8	4.360	1.070	1.373	3.41e-61
TBX18	ENSG00000112837.16	0.200	1.830	-1.238	1.14e-159
PAPD7	ENSG00000112941.12	5.875	18.570	-1.509	6.67e-177
GHR	ENSG00000112964.13	0.640	4.890	-1.845	5.07e-224
TMCO6	ENSG00000113119.12	8.455	18.310	-1.030	3.66e-104
PCDHB15	ENSG00000113248.5	0.880	2.890	-1.049	3.78e-67
RASGRF2	ENSG00000113319.11	2.020	5.920	-1.196	7.65e-114
NPR3	ENSG00000113389.15	1.805	7.340	-1.572	2.15e-47
SLC27A6	ENSG00000113396.12	21.935	1.120	3.435	1.65e-66
SLC12A7	ENSG00000113504.19	13.850	32.491	-1.173	4.46e-110
FGF1	ENSG00000113578.17	4.625	1.570	1.130	8.75e-69
PPWD1	ENSG00000113593.11	15.735	38.481	-1.238	9.65e-151
LIFR	ENSG00000113594.9	3.200	27.509	-2.763	4.66e-185
TCERG1	ENSG00000113649.11	16.360	47.722	-1.489	2.06e-150
PDGFRB	ENSG00000113721.13	15.280	74.078	-2.205	1.26e-115
HGD	ENSG00000113924.11	5.465	55.142	-3.118	3.94e-92
NPHP3	ENSG00000113971.18	7.900	31.010	-1.847	5.50e-153
SLC25A36	ENSG00000114120.11	20.735	45.351	-1.093	5.83e-95
USP9Y	ENSG00000114374.12	0.000	18.939	-4.318	2.11e-32
HYAL1	ENSG00000114378.16	1.940	8.340	-1.668	1.62e-165
PLXNA1	ENSG00000114554.11	5.750	12.830	-1.035	5.53e-79
PLSCR4	ENSG00000114698.14	7.825	31.730	-1.891	3.53e-188
GORASP1	ENSG00000114745.13	26.250	73.409	-1.449	2.66e-163
PLCH1	ENSG00000114805.16	0.630	3.180	-1.359	2.39e-91
VIPR1	ENSG00000114812.12	1.425	21.500	-3.214	1.16e-164
NKTR	ENSG00000114857.17	14.545	82.922	-2.433	1.44e-168
KANSL3	ENSG00000114982.17	14.245	31.760	-1.104	1.83e-155
KCNIP3	ENSG00000115041.12	12.600	30.439	-1.209	3.58e-55
FAHD2A	ENSG00000115042.9	21.555	59.038	-1.412	1.03e-150
ZAP70	ENSG00000115085.13	1.270	5.380	-1.491	2.73e-67
TFCP2L1	ENSG00000115112.7	1.275	37.121	-4.067	1.04e-200
POMC	ENSG00000115138.10	0.780	3.880	-1.455	7.72e-88
FNDC4	ENSG00000115226.9	17.315	7.450	1.116	1.27e-32
PCSK4	ENSG00000115257.15	2.040	8.700	-1.674	7.09e-163
TTC31	ENSG00000115282.19	9.650	22.869	-1.164	5.06e-149
GRB14	ENSG00000115290.9	2.150	9.710	-1.766	7.86e-152
SPTBN1	ENSG00000115306.15	54.621	128.248	-1.216	1.28e-139
EVA1A	ENSG00000115363.13	21.880	3.860	2.235	2.40e-66
FN1	ENSG00000115414.18	3944.699	80.092	5.605	4.34e-117
STAT1	ENSG00000115415.18	64.820	25.621	1.306	7.40e-41
PLCD4	ENSG00000115556.13	0.740	2.880	-1.157	8.50e-75
IL1R1	ENSG00000115594.11	21.470	49.931	-1.181	3.66e-98
FHL2	ENSG00000115641.18	11.150	42.961	-1.855	1.48e-122
MLPH	ENSG00000115648.13	33.575	79.671	-1.222	9.81e-65
PASK	ENSG00000115687.13	7.545	16.170	-1.007	1.37e-7
STK25	ENSG00000115694.14	76.577	202.994	-1.395	4.92e-170
TPO	ENSG00000115705.20	98.875	2539.624	-4.669	3.25e-89
QPCT	ENSG00000115828.15	51.385	2.560	3.879	3.75e-185
SDC1	ENSG00000115884.10	54.704	13.640	1.928	9.14e-146
ORC2	ENSG00000115942.8	7.045	15.270	-1.016	6.58e-145
TIA1	ENSG00000116001.15	35.075	85.188	-1.257	1.08e-77
EPAS1	ENSG00000116016.13	72.173	211.541	-1.538	1.10e-114
PRRX1	ENSG00000116132.11	5.615	43.831	-2.761	3.23e-165
KIAA1324	ENSG00000116299.16	0.975	8.790	-2.309	1.39e-69
GON4L	ENSG00000116580.18	13.770	32.360	-1.175	1.19e-131
FBXO2	ENSG00000116661.9	23.735	9.870	1.186	1.03e-51
LEPR	ENSG00000116678.18	2.570	7.930	-1.323	1.26e-73
RGS2	ENSG00000116741.7	7.865	21.410	-1.338	1.65e-47
SRSF11	ENSG00000116754.13	67.829	232.808	-1.764	2.19e-144
ZBTB17	ENSG00000116809.11	17.400	47.910	-1.410	8.03e-166
RP11-268J15.5	ENSG00000116883.8	5.120	28.640	-2.276	6.15e-100
NID1	ENSG00000116962.14	10.985	23.429	-1.027	1.56e-38
HPCAL4	ENSG00000116983.12	2.220	0.100	1.550	1.66e-89
ST6GALNAC5	ENSG00000117069.14	3.370	0.150	1.926	9.66e-72
MFAP2	ENSG00000117122.13	25.216	11.920	1.021	4.93e-12
GBP3	ENSG00000117226.11	25.979	12.170	1.035	7.38e-29
KIF17	ENSG00000117245.12	1.400	4.530	-1.204	1.19e-151
GALE	ENSG00000117308.14	76.858	10.100	2.810	4.77e-166
ID3	ENSG00000117318.8	125.661	357.103	-1.499	2.29e-79
PRPF3	ENSG00000117360.12	21.720	88.162	-1.972	2.63e-204
PTCH2	ENSG00000117425.13	0.520	2.840	-1.337	2.64e-147
SLC19A2	ENSG00000117479.12	6.290	14.870	-1.122	3.36e-102
FAAH	ENSG00000117480.15	22.529	84.870	-1.868	1.97e-173
F3	ENSG00000117525.13	16.800	80.108	-2.188	1.73e-83
PTBP2	ENSG00000117569.18	8.090	19.110	-1.146	1.35e-119
HSD11B1	ENSG00000117594.9	0.750	3.570	-1.385	9.79e-93
RSRP1	ENSG00000117616.17	54.604	170.437	-1.624	1.26e-93
STMN1	ENSG00000117632.20	89.040	37.080	1.242	4.62e-107
PROX1	ENSG00000117707.15	0.815	5.750	-1.895	1.18e-178
MAR2	ENSG00000117791.15	14.650	64.431	-2.064	6.45e-173
NRP2	ENSG00000118257.16	33.549	14.870	1.122	2.30e-36
LRMP	ENSG00000118308.14	2.365	5.930	-1.042	2.42e-33
SGIP1	ENSG00000118473.21	2.430	15.140	-2.234	6.84e-105
PLAGL1	ENSG00000118495.18	2.220	14.490	-2.266	1.30e-216
SGK1	ENSG00000118515.11	31.627	95.802	-1.569	5.93e-88
PMFBP1	ENSG00000118557.15	0.270	1.970	-1.226	1.84e-97
VAMP8	ENSG00000118640.10	287.067	140.253	1.028	4.72e-138
SPP1	ENSG00000118785.13	25.580	5.330	2.070	8.98e-44
RARRES1	ENSG00000118849.9	1.625	9.660	-2.022	2.71e-91
KLF9	ENSG00000119138.4	13.650	55.761	-1.954	1.04e-162
RAD23B	ENSG00000119318.12	85.962	37.180	1.188	1.05e-97
NR4A3	ENSG00000119508.17	0.860	3.590	-1.303	4.91e-26
PGF	ENSG00000119630.13	27.840	62.111	-1.130	1.85e-23
NEK9	ENSG00000119638.12	27.630	56.519	-1.007	7.28e-135
NPC2	ENSG00000119655.8	3088.412	432.362	2.834	1.64e-235
TGFB3	ENSG00000119699.7	6.510	16.950	-1.257	9.78e-63
RBM25	ENSG00000119707.13	29.065	74.920	-1.336	1.75e-135
SUPT7L	ENSG00000119760.15	18.815	40.109	-1.053	5.29e-140
KLHL29	ENSG00000119771.14	0.460	2.140	-1.105	9.90e-131
IFIT2	ENSG00000119922.8	6.455	2.720	1.003	1.34e-50
PYROXD2	ENSG00000119943.10	8.545	18.939	-1.063	1.04e-76
KCNIP2	ENSG00000120049.18	0.580	3.690	-1.570	8.76e-174
HOXB3	ENSG00000120093.11	0.635	5.110	-1.902	3.44e-165
MOB3B	ENSG00000120162.9	1.910	5.010	-1.046	1.47e-90
MYCT1	ENSG00000120279.6	5.030	11.770	-1.083	8.29e-75
SEC16B	ENSG00000120341.18	1.475	3.960	-1.003	4.17e-69
MSANTD2	ENSG00000120458.9	6.640	27.729	-1.911	1.32e-179
MTRF1	ENSG00000120662.15	3.770	9.940	-1.198	9.13e-176
SMAD9	ENSG00000120693.13	5.380	24.729	-2.012	2.80e-121
MYOT	ENSG00000120729.9	0.050	1.700	-1.363	1.92e-148
NR2C1	ENSG00000120798.16	17.300	43.251	-1.274	1.50e-147
GLT8D2	ENSG00000120820.12	4.860	28.521	-2.333	1.67e-135
MTERF2	ENSG00000120832.9	13.040	33.360	-1.291	5.03e-150
SOCS2	ENSG00000120833.13	8.540	29.850	-1.693	6.13e-134
TBX2	ENSG00000121068.13	4.880	21.800	-1.955	2.65e-81
TSHZ3	ENSG00000121297.6	4.000	11.040	-1.268	1.48e-122
KCNJ8	ENSG00000121361.3	4.025	14.760	-1.649	3.31e-129
ZNF211	ENSG00000121417.13	8.510	21.070	-1.215	5.80e-141
PDZRN3	ENSG00000121440.14	0.880	3.250	-1.177	2.64e-67
PILRB	ENSG00000121716.18	11.105	103.371	-3.108	8.07e-169
TNFSF10	ENSG00000121858.10	12.365	27.429	-1.089	3.72e-65
GPSM2	ENSG00000121957.12	1.045	3.100	-1.003	8.47e-110
RASL11A	ENSG00000122035.6	3.710	15.040	-1.768	4.65e-126
MTERF4	ENSG00000122085.16	23.175	60.212	-1.340	1.66e-165
TBX22	ENSG00000122145.14	0.120	8.250	-3.046	1.38e-213
FMOD	ENSG00000122176.10	20.574	72.088	-1.760	3.45e-100
HS3ST2	ENSG00000122254.6	0.315	2.130	-1.251	6.25e-61
RBBP6	ENSG00000122257.18	22.830	48.311	-1.049	2.14e-158
ZC3H7A	ENSG00000122299.11	23.605	50.411	-1.063	5.26e-159
LDB3	ENSG00000122367.19	0.460	4.320	-1.865	1.59e-164
TRMT13	ENSG00000122435.9	5.500	13.110	-1.118	1.05e-146
PQLC1	ENSG00000122490.18	25.985	96.609	-1.855	3.02e-230
ZMIZ2	ENSG00000122515.14	46.541	138.918	-1.557	2.85e-154
FAM126A	ENSG00000122591.11	2.060	6.730	-1.337	3.72e-142
POLM	ENSG00000122678.14	11.170	36.620	-1.628	7.92e-179
TWIST1	ENSG00000122691.12	1.065	4.520	-1.418	6.42e-89
PLAU	ENSG00000122861.15	53.465	14.060	1.855	8.97e-49
RBM19	ENSG00000122965.10	11.160	36.980	-1.643	5.85e-172
MED13L	ENSG00000123066.7	6.925	17.790	-1.245	1.98e-119
NECAB1	ENSG00000123119.11	0.420	2.410	-1.264	6.69e-153
MMP19	ENSG00000123342.15	1.840	8.230	-1.700	1.28e-98
NR4A1	ENSG00000123358.19	57.525	231.841	-1.992	2.38e-54
PDE1B	ENSG00000123360.11	2.155	9.190	-1.691	4.07e-110
LRP1	ENSG00000123384.13	25.340	83.221	-1.677	5.29e-115
PLP1	ENSG00000123560.13	0.150	2.490	-1.602	8.60e-55
KCNJ2	ENSG00000123700.4	5.035	0.600	1.915	5.51e-100
PFKFB2	ENSG00000123836.14	11.565	39.371	-1.684	6.95e-100
ZNF137P	ENSG00000123870.10	1.850	4.960	-1.064	2.02e-120
RAB38	ENSG00000123892.11	9.925	3.880	1.163	3.14e-101
INHA	ENSG00000123999.4	0.300	3.260	-1.712	1.63e-188
OBSL1	ENSG00000124006.14	86.022	201.048	-1.215	4.04e-101
SLC12A4	ENSG00000124067.16	29.200	70.560	-1.245	5.22e-132
SLPI	ENSG00000124107.5	113.578	24.640	2.160	8.29e-33
SLC12A5	ENSG00000124140.12	4.740	0.660	1.790	2.69e-103
SDC4	ENSG00000124145.6	431.928	54.609	2.961	3.35e-138
PLCG1	ENSG00000124181.14	37.545	155.254	-2.019	4.90e-159
SRSF6	ENSG00000124193.14	58.391	142.596	-1.274	3.82e-137
PTGIS	ENSG00000124212.5	0.545	5.100	-1.981	5.54e-125
SNAI1	ENSG00000124216.3	3.510	16.350	-1.944	4.91e-128
STX16	ENSG00000124222.21	20.330	62.821	-1.581	9.30e-149
HIF3A	ENSG00000124440.15	0.435	18.850	-3.790	3.12e-230
F13A1	ENSG00000124491.15	5.140	12.710	-1.159	1.01e-28
PRICKLE4	ENSG00000124593.14	5.610	25.500	-2.003	9.28e-143
MOCS1	ENSG00000124615.17	9.730	24.340	-1.240	8.14e-138
TREM1	ENSG00000124731.12	8.200	1.130	2.111	2.99e-82
SOX4	ENSG00000124766.5	25.944	7.430	1.676	8.54e-99
KCNK17	ENSG00000124780.13	0.890	4.550	-1.554	2.48e-47
NRN1	ENSG00000124785.8	2.965	9.090	-1.348	8.55e-144
RAB17	ENSG00000124839.12	27.065	57.811	-1.067	2.87e-104
MT1G	ENSG00000125144.13	78.918	983.785	-3.623	3.95e-45
PIWIL1	ENSG00000125207.7	2.405	0.270	1.423	1.09e-53
GGA3	ENSG00000125447.16	14.805	36.410	-1.243	2.86e-109
MSTO1	ENSG00000125459.14	20.890	49.890	-1.217	3.45e-131
PPP1R12C	ENSG00000125503.12	37.320	130.788	-1.782	4.00e-195
PAX8	ENSG00000125618.16	342.247	1428.217	-2.058	5.80e-135
TRIP10	ENSG00000125733.17	51.280	114.459	-1.143	9.43e-119
FOSB	ENSG00000125740.13	32.170	4.230	2.665	5.08e-16
FOXA2	ENSG00000125798.14	0.585	3.010	-1.339	1.64e-41
NAPB	ENSG00000125814.17	4.540	10.840	-1.096	2.01e-159
FLRT3	ENSG00000125848.9	9.355	2.750	1.465	1.82e-57
PCSK2	ENSG00000125851.9	83.023	30.330	1.423	6.59e-11
LAMP5	ENSG00000125869.9	3.600	0.340	1.779	1.44e-56
NECAB3	ENSG00000125967.16	19.245	44.301	-1.162	2.67e-101
KLC1	ENSG00000126214.20	45.855	111.871	-1.268	7.51e-125
XRCC3	ENSG00000126215.13	3.895	11.280	-1.327	3.82e-151
MCF2L	ENSG00000126217.20	12.895	54.319	-1.993	1.92e-144
F10	ENSG00000126218.11	0.580	6.780	-2.300	3.76e-220
FLRT1	ENSG00000126500.3	0.255	2.270	-1.382	4.94e-38
ZNF384	ENSG00000126746.17	23.351	54.390	-1.186	8.39e-101
SSX1	ENSG00000126752.7	2.225	0.150	1.488	2.55e-78
SIX1	ENSG00000126778.8	0.520	2.170	-1.060	9.62e-83
RHOJ	ENSG00000126785.12	3.935	13.210	-1.526	1.10e-146
L3HYPDH	ENSG00000126790.11	6.790	31.569	-2.064	8.51e-181
OMD	ENSG00000127083.7	0.455	7.170	-2.489	1.40e-136
MASP1	ENSG00000127241.16	0.090	2.870	-1.828	4.76e-214
TSPAN8	ENSG00000127324.8	0.270	5.030	-2.247	1.01e-164
PTPRB	ENSG00000127329.14	6.090	14.840	-1.160	1.36e-69
TAS2R5	ENSG00000127366.5	0.320	1.650	-1.005	1.64e-142
IDUA	ENSG00000127415.12	8.105	31.620	-1.841	7.11e-145
SIN3B	ENSG00000127511.9	15.880	64.610	-1.959	3.31e-172
KLF2	ENSG00000127528.5	13.770	42.780	-1.568	2.49e-76
F2RL3	ENSG00000127533.3	3.235	9.590	-1.322	1.11e-41
PKMYT1	ENSG00000127564.16	2.870	0.930	1.004	1.48e-72
WFIKKN1	ENSG00000127578.6	0.110	1.510	-1.177	2.70e-131
KDM4B	ENSG00000127663.14	12.865	33.990	-1.336	5.93e-145
GNG11	ENSG00000127920.5	11.490	25.451	-1.083	8.86e-79
FGL2	ENSG00000127951.5	4.190	16.429	-1.748	2.34e-102
STEAP4	ENSG00000127954.12	8.470	40.941	-2.147	1.83e-94
GNAI1	ENSG00000127955.15	6.495	15.040	-1.098	2.50e-52
PMS2P3	ENSG00000127957.16	3.715	13.920	-1.662	6.07e-173
PEX1	ENSG00000127980.15	8.420	21.970	-1.286	3.26e-160
ZFP36	ENSG00000128016.5	134.339	320.370	-1.248	7.16e-39
SPINK2	ENSG00000128040.10	3.640	0.760	1.399	2.57e-87
TUBGCP6	ENSG00000128159.11	16.625	63.711	-1.876	5.28e-168
POM121L9P	ENSG00000128262.8	0.210	3.630	-1.936	1.83e-192
MGAT3	ENSG00000128268.11	6.590	1.410	1.655	2.01e-54
RAC2	ENSG00000128340.14	23.990	7.060	1.632	2.02e-24
KRT17	ENSG00000128422.15	3.635	0.830	1.341	7.42e-32
RNF112	ENSG00000128482.15	0.170	3.000	-1.773	8.64e-194
FOXP2	ENSG00000128573.22	0.830	5.320	-1.788	1.05e-154
FLNC	ENSG00000128591.15	0.300	2.750	-1.528	1.63e-128
TMOD2	ENSG00000128872.9	1.720	4.450	-1.003	9.20e-94
IVD	ENSG00000128928.8	66.392	163.494	-1.287	6.40e-112
KNSTRN	ENSG00000128944.13	17.695	69.089	-1.907	1.26e-82
PLD2	ENSG00000129219.13	12.305	26.051	-1.024	2.00e-104
PHF20L1	ENSG00000129292.20	11.495	30.370	-1.328	1.29e-128
LRRC6	ENSG00000129295.8	5.375	13.680	-1.203	4.81e-130
KLK10	ENSG00000129451.11	56.330	0.530	5.228	1.85e-120
RIPK3	ENSG00000129465.15	10.125	22.479	-1.078	2.57e-87
QRICH2	ENSG00000129646.13	1.335	8.730	-2.059	7.62e-170
RPS4Y1	ENSG00000129824.15	0.075	285.055	-8.056	3.17e-22
MAU2	ENSG00000129933.20	16.210	44.270	-1.395	1.85e-148
SHC2	ENSG00000129946.10	21.710	74.171	-1.727	6.07e-114
STARD8	ENSG00000130052.13	2.835	10.760	-1.617	1.07e-125
EXOC3L2	ENSG00000130201.7	10.015	22.239	-1.077	9.72e-34
GADD45G	ENSG00000130222.10	7.185	20.410	-1.387	4.70e-65
SAFB2	ENSG00000130254.11	40.524	84.929	-1.049	3.06e-112
GTPBP3	ENSG00000130299.16	6.850	21.360	-1.510	1.15e-169
PLVAP	ENSG00000130300.8	172.690	403.828	-1.221	3.61e-47
USHBP1	ENSG00000130307.11	2.320	8.780	-1.559	2.42e-119
KLHDC7B	ENSG00000130487.5	1.515	0.110	1.180	1.26e-58
GDF15	ENSG00000130513.6	73.084	5.830	3.439	1.01e-120
KIAA1683	ENSG00000130518.16	2.935	9.580	-1.427	1.12e-96
HRC	ENSG00000130528.11	1.200	4.870	-1.416	1.02e-107
TRPM4	ENSG00000130529.15	13.010	41.171	-1.590	8.93e-162
OLFM1	ENSG00000130558.18	2.260	17.730	-2.522	1.36e-190
TNNT3	ENSG00000130595.16	0.275	4.700	-2.161	6.50e-162
H19	ENSG00000130600.15	11.875	32.130	-1.364	4.96e-24
PNPLA7	ENSG00000130653.15	6.310	24.240	-1.788	3.54e-152
ZNF337	ENSG00000130684.13	7.945	20.510	-1.266	5.88e-156
LAMA5	ENSG00000130702.13	82.741	186.663	-1.164	7.98e-55
FIBCD1	ENSG00000130720.12	2.075	0.020	1.592	2.25e-91
MAP3K10	ENSG00000130758.7	4.660	14.070	-1.413	3.29e-184
SMPDL3B	ENSG00000130768.14	29.580	13.750	1.052	3.77e-102
HIP1R	ENSG00000130787.13	22.005	48.741	-1.112	1.53e-99
SLC6A8	ENSG00000130821.15	3.330	10.070	-1.354	4.01e-96
PLXNA3	ENSG00000130827.6	20.365	43.311	-1.052	2.75e-46
HSD17B3	ENSG00000130948.9	0.380	9.070	-2.867	1.28e-231
TXLNGY	ENSG00000131002.11	0.000	21.510	-4.492	2.54e-32
ULBP2	ENSG00000131015.4	3.875	0.810	1.429	6.21e-107
SYNE1	ENSG00000131018.22	15.565	76.670	-2.229	7.18e-165
TTLL9	ENSG00000131044.16	0.300	1.640	-1.022	8.29e-156
RBM39	ENSG00000131051.20	142.932	363.471	-1.340	1.50e-155
GGT7	ENSG00000131067.16	14.965	32.210	-1.057	1.27e-124
ZNF141	ENSG00000131127.13	4.385	12.050	-1.277	1.91e-155
GINS2	ENSG00000131153.8	3.450	1.040	1.125	5.20e-140
NFATC1	ENSG00000131196.17	3.760	9.100	-1.085	2.87e-107
SH3BP5	ENSG00000131370.15	25.345	52.421	-1.020	1.86e-77
GALNT15	ENSG00000131386.17	1.680	11.770	-2.252	1.47e-107
KCNC3	ENSG00000131398.13	10.510	50.611	-2.165	5.33e-119
NAPSB	ENSG00000131401.11	7.825	2.920	1.171	3.99e-22
LRRC4B	ENSG00000131409.12	0.540	2.100	-1.009	3.11e-92
PDLIM4	ENSG00000131435.12	154.358	18.410	3.001	7.17e-57
GFPT2	ENSG00000131459.12	1.305	10.010	-2.256	1.80e-136
TMEM204	ENSG00000131634.13	18.110	50.621	-1.434	9.77e-73
NPHP4	ENSG00000131697.17	7.345	18.911	-1.255	9.54e-104
MAP1B	ENSG00000131711.14	2.590	8.070	-1.337	1.57e-93
TOP2A	ENSG00000131747.14	3.030	0.810	1.155	2.39e-72
PPP1R1B	ENSG00000131771.13	7.180	0.680	2.284	6.46e-77
PRKAB2	ENSG00000131791.7	2.780	6.850	-1.054	1.26e-142
LGALS3	ENSG00000131981.15	486.298	89.052	2.436	9.97e-77
PPARG	ENSG00000132170.19	4.040	16.300	-1.779	1.72e-126
PTCD3	ENSG00000132300.18	17.625	52.639	-1.526	8.35e-158
PTPRE	ENSG00000132334.16	15.790	7.210	1.032	1.02e-18
SERPINF1	ENSG00000132386.10	27.820	245.044	-3.094	4.47e-149
PNISR	ENSG00000132424.14	47.935	209.760	-2.107	2.31e-165
JCHAIN	ENSG00000132465.10	12.915	4.890	1.240	2.51e-3
ITGB4	ENSG00000132470.13	36.066	16.450	1.087	3.31e-36
ZRANB2	ENSG00000132485.12	36.375	90.697	-1.295	1.27e-127
KDM6B	ENSG00000132510.10	8.400	18.130	-1.025	6.81e-93
XAF1	ENSG00000132530.16	7.605	25.181	-1.605	1.25e-83
MATN2	ENSG00000132561.13	40.050	156.714	-1.942	1.93e-90
HSPA12B	ENSG00000132622.10	3.475	9.310	-1.204	1.55e-97
PCED1A	ENSG00000132635.16	33.975	89.659	-1.374	1.79e-137
KIAA0907	ENSG00000132680.10	14.745	45.461	-1.561	3.77e-141
IGHMBP2	ENSG00000132740.8	6.005	16.600	-1.329	7.31e-167
MUTYH	ENSG00000132781.17	13.905	37.731	-1.378	3.23e-156
LPIN3	ENSG00000132793.11	7.210	47.038	-2.549	6.74e-205
VSTM2L	ENSG00000132821.11	5.565	1.550	1.364	8.09e-58
WASF3	ENSG00000132970.12	3.965	17.780	-1.919	3.26e-150
MYH10	ENSG00000133026.12	33.335	15.490	1.058	6.34e-45
