GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
MISP	ENSG00000099812.8	16.210	0.630	3.400	4.58e-94
IZUMO4	ENSG00000099840.13	2.010	5.240	-1.052	5.55e-27
GADD45B	ENSG00000099860.8	50.600	110.821	-1.116	1.29e-24
PALM	ENSG00000099864.17	15.660	51.228	-1.648	2.08e-57
LZTR1	ENSG00000099949.18	21.220	43.870	-1.014	3.92e-30
MMP11	ENSG00000099953.9	167.729	2.560	5.567	9.50e-231
SNRPD3	ENSG00000100028.11	136.503	66.541	1.026	1.45e-95
PPM1F	ENSG00000100034.13	7.800	17.470	-1.070	3.58e-94
MFNG	ENSG00000100060.17	5.730	14.450	-1.199	7.99e-60
LRP5L	ENSG00000100068.11	2.740	6.520	-1.008	1.03e-29
SOX10	ENSG00000100146.16	1.200	29.629	-3.799	3.06e-61
TTC28	ENSG00000100154.14	3.050	8.560	-1.239	1.36e-96
SEP3	ENSG00000100167.19	2.860	0.790	1.109	4.48e-23
TPTEP1	ENSG00000100181.21	4.310	23.700	-2.218	1.79e-42
KDELR3	ENSG00000100196.10	29.019	9.480	1.518	6.10e-52
XBP1	ENSG00000100219.16	1408.554	409.863	1.779	1.01e-28
TIMP3	ENSG00000100234.11	170.425	425.406	-1.315	1.18e-31
SUN2	ENSG00000100242.15	51.019	111.059	-1.107	9.44e-77
TTLL12	ENSG00000100304.12	35.299	17.010	1.011	2.68e-58
FOXRED2	ENSG00000100350.14	11.600	4.430	1.214	5.48e-60
POLE2	ENSG00000100479.12	6.060	2.120	1.178	4.32e-97
GNPNAT1	ENSG00000100522.8	22.090	8.170	1.332	2.03e-58
PLEK2	ENSG00000100558.8	7.830	1.700	1.709	3.10e-98
SIX4	ENSG00000100625.8	4.330	0.830	1.542	3.97e-65
GALNT16	ENSG00000100626.16	4.760	12.420	-1.220	7.21e-33
ERH	ENSG00000100632.10	178.613	85.959	1.046	1.11e-110
SRSF5	ENSG00000100650.15	164.118	379.037	-1.203	6.90e-80
GSKIP	ENSG00000100744.14	17.840	7.590	1.133	1.05e-49
PAPLN	ENSG00000100767.15	3.980	12.100	-1.395	2.70e-70
PSME2	ENSG00000100911.13	242.408	113.992	1.082	1.47e-86
REC8	ENSG00000100918.12	4.080	10.030	-1.119	9.99e-9
PLTP	ENSG00000100979.14	41.000	107.380	-1.368	1.93e-73
MMP9	ENSG00000100985.7	29.670	2.340	3.199	7.79e-75
PROCR	ENSG00000101000.4	10.320	24.281	-1.159	6.62e-51
GINS1	ENSG00000101003.9	6.070	0.660	2.091	1.73e-148
SGK2	ENSG00000101049.14	0.580	5.750	-2.095	7.00e-189
MYBL2	ENSG00000101057.15	17.200	0.570	3.535	4.62e-150
SLMO2	ENSG00000101166.15	52.222	23.581	1.114	9.43e-54
SLCO4A1	ENSG00000101187.15	1.240	17.530	-3.048	7.54e-96
PTK6	ENSG00000101213.6	8.410	1.840	1.728	2.23e-62
ISM1	ENSG00000101230.5	3.830	20.150	-2.131	2.55e-114
TRIB3	ENSG00000101255.10	23.079	6.790	1.628	1.35e-95
SLC52A3	ENSG00000101276.14	10.360	3.550	1.320	5.88e-49
HM13	ENSG00000101294.16	176.093	82.332	1.088	9.30e-147
SEC23B	ENSG00000101310.14	59.688	22.920	1.343	1.08e-73
MYL9	ENSG00000101335.9	208.022	569.557	-1.449	4.56e-79
TLDC2	ENSG00000101342.9	0.650	3.110	-1.317	3.67e-91
JAG1	ENSG00000101384.11	16.151	34.329	-1.043	2.14e-41
PXMP4	ENSG00000101417.11	14.000	5.710	1.161	1.06e-14
PPP1R16B	ENSG00000101445.9	1.530	6.520	-1.572	1.38e-76
FAM83D	ENSG00000101447.13	7.340	0.600	2.382	9.86e-120
SYNDIG1	ENSG00000101463.5	2.590	0.310	1.454	3.29e-60
PIGU	ENSG00000101464.10	26.820	12.370	1.057	3.14e-112
TNNC2	ENSG00000101470.9	0.550	2.590	-1.212	2.72e-48
MYOM1	ENSG00000101605.12	0.740	4.860	-1.752	3.94e-195
RNF125	ENSG00000101695.8	2.140	5.650	-1.083	9.70e-75
MXRA5	ENSG00000101825.7	41.271	8.320	2.181	9.48e-56
GPR143	ENSG00000101850.12	3.780	1.020	1.243	4.44e-46
MID1	ENSG00000101871.14	1.660	7.380	-1.655	3.38e-68
PRPS2	ENSG00000101911.12	28.849	11.410	1.266	7.59e-60
SRPX	ENSG00000101955.14	9.980	100.928	-3.215	6.32e-192
SLC35A2	ENSG00000102100.14	35.331	15.650	1.126	6.96e-142
TAZ	ENSG00000102125.15	16.840	41.160	-1.241	5.85e-30
SMS	ENSG00000102172.15	95.398	35.569	1.398	2.57e-116
VGLL1	ENSG00000102243.12	0.540	3.450	-1.531	7.58e-12
TIMP1	ENSG00000102265.11	485.153	234.882	1.043	2.63e-45
GABRE	ENSG00000102287.16	1.100	39.050	-4.253	1.03e-178
MAGED2	ENSG00000102316.16	476.026	149.385	1.665	9.98e-50
KLF8	ENSG00000102349.14	3.810	12.990	-1.540	1.41e-81
TNFSF13B	ENSG00000102524.11	5.920	2.390	1.029	1.37e-27
SGCG	ENSG00000102683.7	0.130	1.430	-1.105	9.42e-59
SLC25A15	ENSG00000102743.14	6.150	2.340	1.098	1.04e-43
RGCC	ENSG00000102760.12	24.030	80.543	-1.704	1.57e-102
MEDAG	ENSG00000102802.9	2.880	27.370	-2.870	9.25e-134
OLFM4	ENSG00000102837.6	0.500	3.530	-1.595	9.73e-31
HSF4	ENSG00000102878.15	11.620	40.221	-1.708	1.82e-39
NFAT5	ENSG00000102908.20	4.290	9.630	-1.007	3.29e-47
ZNF423	ENSG00000102935.11	2.370	6.250	-1.105	2.36e-52
NDRG4	ENSG00000103034.14	3.010	7.320	-1.053	2.90e-22
HAS3	ENSG00000103044.10	0.840	7.830	-2.263	2.47e-120
SLC7A6	ENSG00000103064.13	6.760	18.070	-1.297	3.49e-48
TAF1C	ENSG00000103168.16	11.870	47.639	-1.918	4.05e-82
HAGHL	ENSG00000103253.17	10.520	3.760	1.275	2.78e-56
SLC7A5	ENSG00000103257.8	21.140	5.620	1.742	2.53e-50
METRN	ENSG00000103260.8	66.972	14.160	2.165	5.98e-62
FBXO31	ENSG00000103264.15	13.370	36.001	-1.365	9.39e-137
GSPT1	ENSG00000103342.12	100.071	44.979	1.136	9.21e-70
TOX3	ENSG00000103460.16	7.730	2.200	1.448	1.37e-21
QPRT	ENSG00000103485.17	11.750	4.440	1.229	1.88e-23
PYCARD	ENSG00000103490.13	63.289	21.280	1.529	4.49e-46
MAZ	ENSG00000103495.13	260.023	84.442	1.611	7.77e-197
IL21R	ENSG00000103522.15	1.570	0.200	1.099	7.66e-62
SYT17	ENSG00000103528.16	8.570	3.460	1.101	3.99e-16
TMC5	ENSG00000103534.16	14.960	5.570	1.280	1.02e-7
KNOP1	ENSG00000103550.13	34.139	12.540	1.376	2.55e-127
RASL12	ENSG00000103710.10	3.390	10.830	-1.430	1.81e-79
OIP5	ENSG00000104147.8	4.220	0.440	1.858	2.76e-144
PDGFRL	ENSG00000104213.12	14.330	35.360	-1.246	3.20e-38
SFRP1	ENSG00000104332.11	9.820	134.112	-3.642	1.90e-85
LAPTM4B	ENSG00000104341.16	72.720	29.260	1.285	1.63e-32
ESRP1	ENSG00000104413.15	63.390	13.630	2.138	7.63e-135
WISP1	ENSG00000104415.13	6.440	0.590	2.226	4.72e-107
TRPS1	ENSG00000104447.11	63.968	27.389	1.194	3.91e-24
SPAG1	ENSG00000104450.12	6.130	2.460	1.043	2.99e-56
NCALD	ENSG00000104490.17	7.710	25.100	-1.583	3.88e-68
TSTA3	ENSG00000104522.15	111.152	41.610	1.396	7.84e-122
PYCRL	ENSG00000104524.13	15.150	5.450	1.324	3.15e-100
SQLE	ENSG00000104549.11	41.810	7.770	2.287	1.05e-133
GSR	ENSG00000104687.12	27.689	11.420	1.208	9.48e-38
ERICH1	ENSG00000104714.13	8.500	18.050	-1.004	4.23e-56
MCM4	ENSG00000104738.16	50.289	11.550	2.031	8.19e-101
SLC17A7	ENSG00000104888.9	0.220	2.530	-1.533	7.40e-257
RNASEH2A	ENSG00000104889.4	36.279	10.650	1.678	5.23e-179
IL4I1	ENSG00000104951.15	5.620	0.870	1.824	2.52e-76
NOVA2	ENSG00000104967.6	0.920	3.770	-1.313	6.38e-128
TNNT1	ENSG00000105048.16	20.629	1.180	3.311	5.15e-50
SYDE1	ENSG00000105137.12	4.940	13.130	-1.250	2.36e-68
TJP3	ENSG00000105289.14	32.789	9.030	1.752	4.41e-68
PTPRS	ENSG00000105426.14	14.170	32.801	-1.156	3.74e-51
LIG1	ENSG00000105486.13	27.230	13.050	1.007	5.58e-74
RAB3D	ENSG00000105514.7	23.620	6.410	1.732	5.75e-72
FAM83E	ENSG00000105523.3	5.130	2.030	1.017	9.63e-10
RASIP1	ENSG00000105538.8	4.640	22.060	-2.032	1.50e-126
PLEKHA4	ENSG00000105559.11	14.170	32.019	-1.122	9.33e-33
LILRB5	ENSG00000105609.16	0.900	7.370	-2.139	1.96e-126
PIK3R2	ENSG00000105647.14	38.300	12.360	1.557	1.13e-126
HAMP	ENSG00000105697.7	3.180	0.880	1.153	1.18e-14
LSR	ENSG00000105699.16	98.831	29.970	1.689	1.78e-121
HPN	ENSG00000105707.13	29.331	5.780	2.161	2.10e-37
SIPA1L3	ENSG00000105738.10	20.210	6.760	1.451	5.01e-56
RASA4	ENSG00000105808.17	15.800	37.791	-1.207	2.46e-56
TFPI2	ENSG00000105825.11	1.930	6.630	-1.381	7.29e-17
PON3	ENSG00000105852.10	2.120	5.860	-1.137	4.11e-8
PTN	ENSG00000105894.11	7.000	33.150	-2.094	1.92e-52
MPP6	ENSG00000105926.15	1.450	3.950	-1.015	2.43e-29
H2AFV	ENSG00000105968.18	164.141	66.348	1.294	6.81e-171
MET	ENSG00000105976.14	3.250	9.870	-1.355	2.16e-63
WNT2	ENSG00000105989.8	4.610	1.380	1.237	5.65e-25
HOXA2	ENSG00000105996.6	0.190	1.820	-1.245	3.42e-177
HOXA3	ENSG00000105997.22	0.920	6.890	-2.039	1.06e-168
HOXA5	ENSG00000106004.4	1.590	12.490	-2.381	2.67e-187
HOXA6	ENSG00000106006.6	0.290	2.630	-1.493	1.98e-143
NOD1	ENSG00000106100.10	4.750	13.380	-1.322	3.60e-117
EPHB6	ENSG00000106123.11	2.010	8.300	-1.627	1.88e-53
NSUN5P2	ENSG00000106133.17	7.760	17.240	-1.058	4.22e-14
PTPRZ1	ENSG00000106278.11	0.250	2.930	-1.653	5.00e-58
RPA3	ENSG00000106399.11	43.251	19.320	1.123	1.14e-99
TMEM106B	ENSG00000106460.18	25.291	11.800	1.038	1.12e-30
EZH2	ENSG00000106462.10	10.190	2.740	1.581	7.83e-120
MEST	ENSG00000106484.14	24.760	55.100	-1.123	3.45e-39
MEOX2	ENSG00000106511.5	1.350	16.750	-2.917	2.10e-191
TSPAN13	ENSG00000106537.7	165.845	50.101	1.707	3.25e-61
RARRES2	ENSG00000106538.9	71.639	266.778	-1.882	6.18e-65
MYL7	ENSG00000106631.8	0.230	2.130	-1.347	6.27e-39
PRUNE2	ENSG00000106772.17	1.870	5.670	-1.217	9.56e-61
TRIM14	ENSG00000106785.14	18.720	7.250	1.257	4.00e-53
OGN	ENSG00000106809.10	4.320	40.209	-2.953	1.10e-80
TLE4	ENSG00000106829.18	4.590	13.340	-1.359	4.16e-81
LHX6	ENSG00000106852.15	1.780	7.840	-1.669	1.29e-107
PLGRKT	ENSG00000107020.9	45.809	21.201	1.076	2.46e-50
KANK1	ENSG00000107104.18	11.390	34.690	-1.526	2.91e-124
MPDZ	ENSG00000107186.16	9.510	22.070	-1.134	1.50e-72
PIP5K1B	ENSG00000107242.17	1.120	4.340	-1.333	5.80e-47
PTGDS	ENSG00000107317.11	18.510	86.312	-2.162	2.83e-55
ZFAND5	ENSG00000107372.12	83.661	172.541	-1.036	1.89e-76
PDLIM1	ENSG00000107438.8	106.498	228.301	-1.093	1.35e-41
GATA3	ENSG00000107485.15	251.793	46.921	2.399	3.75e-31
RASSF4	ENSG00000107551.20	8.570	19.940	-1.130	3.46e-38
UNC5B	ENSG00000107731.12	13.170	2.680	1.945	9.83e-100
NEURL1	ENSG00000107954.10	2.210	0.330	1.271	1.13e-36
MAP3K8	ENSG00000107968.9	7.870	22.960	-1.434	2.61e-71
UBE2S	ENSG00000108106.13	44.622	9.720	2.089	1.71e-161
SEP4	ENSG00000108387.14	11.850	34.441	-1.464	1.93e-85
PIGL	ENSG00000108474.16	7.730	25.930	-1.625	1.10e-90
RASD1	ENSG00000108551.4	8.610	78.498	-3.048	1.99e-95
ICAM2	ENSG00000108622.10	15.370	55.360	-1.784	3.98e-119
SYNGR2	ENSG00000108639.7	245.315	108.352	1.172	1.89e-102
KAT2A	ENSG00000108773.10	23.259	54.841	-1.203	1.88e-20
EZH1	ENSG00000108799.12	12.270	47.199	-1.861	1.36e-149
SGCA	ENSG00000108823.15	0.410	2.210	-1.187	1.57e-68
LRRC59	ENSG00000108829.9	79.192	32.019	1.280	1.33e-94
HLF	ENSG00000108924.13	1.190	10.740	-2.422	4.26e-149
SLC16A6	ENSG00000108932.11	6.870	1.570	1.615	4.04e-39
MMD	ENSG00000108960.7	7.980	23.591	-1.453	4.51e-70
WSB1	ENSG00000109046.14	30.670	99.353	-1.664	6.75e-82
SLC9A3R1	ENSG00000109062.9	267.871	55.931	2.240	1.34e-85
MYH3	ENSG00000109063.14	0.390	1.860	-1.041	2.25e-124
TMEM97	ENSG00000109084.13	18.530	4.910	1.725	7.20e-82
TMEM33	ENSG00000109133.12	24.289	9.640	1.249	4.21e-50
KIAA1211	ENSG00000109265.12	1.420	0.130	1.099	1.47e-49
MAPK10	ENSG00000109339.18	3.370	9.360	-1.245	1.63e-49
TBC1D9	ENSG00000109436.7	84.132	29.171	1.497	4.63e-10
GALNT7	ENSG00000109586.11	33.011	11.790	1.411	3.54e-32
SOD3	ENSG00000109610.5	7.780	104.741	-3.590	1.23e-153
NEIL3	ENSG00000109674.3	1.450	0.050	1.222	1.50e-105
SH3D19	ENSG00000109686.16	16.230	54.258	-1.681	6.34e-129
FAM149A	ENSG00000109794.13	2.020	7.580	-1.506	2.06e-127
NCAPG	ENSG00000109805.9	6.410	0.410	2.394	7.79e-150
UGDH	ENSG00000109814.11	49.381	19.460	1.300	3.95e-23
PPARGC1A	ENSG00000109819.8	0.230	1.510	-1.029	5.85e-58
ZBTB16	ENSG00000109906.13	0.720	25.679	-3.955	5.70e-193
MTCH2	ENSG00000109919.9	92.860	43.761	1.068	4.80e-100
FNBP4	ENSG00000109920.12	29.629	66.389	-1.138	3.90e-51
HSPA8	ENSG00000109971.13	878.804	375.950	1.223	2.01e-45
FOLR1	ENSG00000110195.11	2.040	12.660	-2.168	2.09e-31
SCGB2A2	ENSG00000110484.6	162.804	422.848	-1.372	8.63e-3
MDK	ENSG00000110492.15	246.987	106.218	1.210	5.07e-36
VWF	ENSG00000110799.13	29.670	156.258	-2.358	4.19e-139
SELPLG	ENSG00000110876.9	14.520	5.900	1.169	3.43e-21
KRT18	ENSG00000111057.10	791.419	171.527	2.199	7.51e-83
TNS2	ENSG00000111077.17	28.340	181.798	-2.639	8.03e-167
PPM1H	ENSG00000111110.11	8.530	2.850	1.308	1.60e-37
MAGOHB	ENSG00000111196.9	32.251	13.920	1.156	6.77e-111
FOXM1	ENSG00000111206.12	17.090	1.420	2.902	1.34e-160
PRR4	ENSG00000111215.11	4.350	10.400	-1.092	1.68e-29
RAD51AP1	ENSG00000111247.14	7.830	1.460	1.844	5.03e-107
OAS3	ENSG00000111331.12	19.700	6.490	1.467	1.01e-46
OAS2	ENSG00000111335.12	24.110	7.350	1.588	4.26e-42
SLC38A1	ENSG00000111371.15	56.779	17.670	1.630	5.63e-31
RERGL	ENSG00000111404.6	0.660	15.790	-3.338	2.13e-174
TIMELESS	ENSG00000111602.11	14.820	5.440	1.297	1.38e-113
GAPDH	ENSG00000111640.14	2525.756	1147.437	1.138	5.79e-85
LDHB	ENSG00000111716.12	118.118	320.170	-1.431	2.95e-41
ST8SIA1	ENSG00000111728.10	2.240	5.490	-1.002	6.44e-25
NEDD9	ENSG00000111859.16	14.070	48.331	-1.711	1.45e-78
FAM184A	ENSG00000111879.18	1.680	5.230	-1.217	1.34e-70
NCOA7	ENSG00000111912.18	13.430	27.930	-1.003	4.64e-41
SASH1	ENSG00000111961.16	9.020	29.151	-1.589	1.55e-82
UST	ENSG00000111962.7	2.440	6.090	-1.043	3.46e-49
SOD2	ENSG00000112096.16	107.813	239.884	-1.146	1.35e-36
FHL5	ENSG00000112214.10	0.710	8.080	-2.409	1.92e-190
SOBP	ENSG00000112320.11	0.780	3.270	-1.262	1.04e-136
SLC39A7	ENSG00000112473.16	132.614	64.740	1.023	7.57e-89
PTK7	ENSG00000112655.15	58.282	28.111	1.026	2.05e-28
TTK	ENSG00000112742.9	4.910	0.430	2.047	5.94e-118
LAMA4	ENSG00000112769.18	21.570	55.691	-1.329	1.57e-55
LY86	ENSG00000112799.8	8.970	2.810	1.388	2.26e-43
TBX18	ENSG00000112837.16	1.300	6.040	-1.614	1.34e-102
GHR	ENSG00000112964.13	3.730	22.490	-2.312	1.06e-111
KIF20A	ENSG00000112984.11	10.860	0.450	3.032	4.59e-185
MRPS30	ENSG00000112996.9	40.881	19.030	1.064	4.22e-32
HBEGF	ENSG00000113070.7	4.460	13.570	-1.416	5.66e-62
GZMK	ENSG00000113088.5	3.740	1.080	1.188	9.48e-19
SPARC	ENSG00000113140.10	2099.455	1004.804	1.062	1.30e-20
PDE8B	ENSG00000113231.13	1.330	7.130	-1.803	2.22e-57
RASGRF2	ENSG00000113319.11	2.440	6.990	-1.216	9.80e-50
LMNB1	ENSG00000113368.11	30.439	3.370	2.847	1.54e-170
SLC27A6	ENSG00000113396.12	0.460	2.130	-1.100	3.10e-54
IRX4	ENSG00000113430.9	0.640	3.230	-1.367	2.64e-27
PRLR	ENSG00000113494.16	25.060	5.220	2.067	3.42e-49
LIFR	ENSG00000113594.9	3.800	30.589	-2.718	1.67e-177
H2AFY	ENSG00000113648.16	192.390	90.553	1.079	2.15e-135
ERGIC1	ENSG00000113719.15	156.779	76.872	1.019	1.20e-37
PDGFRB	ENSG00000113721.13	43.661	90.810	-1.040	7.31e-23
SMC4	ENSG00000113810.15	29.161	10.480	1.394	1.53e-82
NPHP3	ENSG00000113971.18	5.530	20.559	-1.723	7.73e-139
PCCB	ENSG00000114054.13	42.039	17.701	1.203	1.28e-71
KAT2B	ENSG00000114166.7	4.280	10.540	-1.128	1.07e-77
HYAL1	ENSG00000114378.16	0.940	6.450	-1.941	1.87e-146
GBE1	ENSG00000114480.12	13.240	30.960	-1.166	2.45e-63
ROPN1B	ENSG00000114547.9	0.670	6.370	-2.142	1.35e-40
PODXL2	ENSG00000114631.10	21.891	6.360	1.637	2.13e-54
MRPL3	ENSG00000114686.8	87.912	43.209	1.008	2.66e-100
PLSCR4	ENSG00000114698.14	8.040	39.871	-2.177	1.12e-139
VIPR1	ENSG00000114812.12	7.500	21.440	-1.401	6.09e-58
NKTR	ENSG00000114857.17	15.470	51.850	-1.682	7.04e-70
TFCP2L1	ENSG00000115112.7	2.260	5.960	-1.094	6.12e-20
FNDC4	ENSG00000115226.9	4.180	16.020	-1.716	8.12e-103
PSMD14	ENSG00000115233.11	48.519	23.400	1.021	6.04e-111
PDE1A	ENSG00000115252.18	1.580	4.170	-1.003	7.80e-65
REEP6	ENSG00000115255.10	39.151	15.620	1.273	6.20e-9
SPTBN1	ENSG00000115306.15	46.649	148.374	-1.648	4.74e-158
TACR1	ENSG00000115353.10	0.370	4.650	-2.044	4.89e-156
FN1	ENSG00000115414.18	1215.892	151.166	2.999	7.96e-142
STAT1	ENSG00000115415.18	89.902	32.651	1.434	2.55e-45
PDCL3	ENSG00000115539.13	34.401	15.510	1.100	1.88e-133
HSPE1	ENSG00000115541.10	225.908	102.401	1.134	5.38e-112
IL1R1	ENSG00000115594.11	17.019	51.570	-1.545	5.53e-54
WNT6	ENSG00000115596.3	0.190	1.920	-1.295	1.80e-34
IL1RL1	ENSG00000115602.16	0.260	2.010	-1.256	1.13e-52
IL18R1	ENSG00000115604.10	0.890	2.980	-1.074	4.17e-57
MLPH	ENSG00000115648.13	241.653	72.488	1.723	6.23e-10
TPO	ENSG00000115705.20	0.550	6.420	-2.259	6.18e-206
SDC1	ENSG00000115884.10	128.141	19.061	2.687	5.36e-100
SLC1A4	ENSG00000115902.10	26.480	6.980	1.784	4.28e-59
RND3	ENSG00000115963.13	17.390	45.781	-1.347	3.06e-62
EPAS1	ENSG00000116016.13	34.741	172.756	-2.281	7.54e-151
MSH6	ENSG00000116062.14	29.970	14.020	1.044	4.54e-42
EPHA4	ENSG00000116106.11	2.220	6.490	-1.218	5.13e-57
MARK1	ENSG00000116141.15	1.610	4.940	-1.186	2.71e-44
RALGPS2	ENSG00000116191.17	14.030	4.920	1.344	2.36e-30
ERRFI1	ENSG00000116285.12	26.469	86.840	-1.677	3.69e-78
KIAA1324	ENSG00000116299.16	129.921	44.059	1.539	1.64e-21
RHOU	ENSG00000116574.5	5.340	17.530	-1.547	4.51e-76
LAMTOR2	ENSG00000116586.11	147.789	56.700	1.367	6.00e-137
FBXO6	ENSG00000116663.10	16.530	7.450	1.053	1.27e-78
LEPR	ENSG00000116678.18	2.100	16.540	-2.500	7.40e-170
PRG4	ENSG00000116690.11	0.600	4.490	-1.779	1.74e-55
PLA2G4A	ENSG00000116711.9	1.360	5.020	-1.351	5.14e-72
GADD45A	ENSG00000116717.11	19.311	46.620	-1.229	7.55e-39
RGS2	ENSG00000116741.7	18.530	72.228	-1.907	3.49e-71
SRSF11	ENSG00000116754.13	76.771	166.432	-1.106	1.47e-37
NR5A2	ENSG00000116833.13	0.820	2.930	-1.111	1.68e-83
TMEM9	ENSG00000116857.16	130.607	53.779	1.265	1.54e-104
NID1	ENSG00000116962.14	25.010	58.310	-1.189	3.55e-34
KMO	ENSG00000117009.11	3.270	0.570	1.443	1.10e-34
MFAP2	ENSG00000117122.13	64.650	19.521	1.678	1.67e-59
KDM5B	ENSG00000117139.16	37.139	15.810	1.182	6.86e-61
RGS4	ENSG00000117152.13	5.320	1.180	1.536	2.35e-43
SSX2IP	ENSG00000117155.16	10.140	2.050	1.869	3.66e-96
RBBP5	ENSG00000117222.13	13.240	5.640	1.101	3.37e-55
KIF17	ENSG00000117245.12	0.840	3.490	-1.287	2.33e-133
GALE	ENSG00000117308.14	35.471	14.120	1.270	2.26e-89
ID3	ENSG00000117318.8	39.749	94.398	-1.227	3.34e-40
SLC2A1	ENSG00000117394.19	61.571	27.820	1.118	1.95e-47
PTCH2	ENSG00000117425.13	0.590	2.450	-1.118	7.09e-92
PRDX1	ENSG00000117450.13	619.301	276.953	1.158	1.24e-106
TSPAN1	ENSG00000117472.9	52.639	7.110	2.725	4.81e-35
F3	ENSG00000117525.13	9.280	64.070	-2.662	1.23e-113
PTBP2	ENSG00000117569.18	7.450	17.140	-1.102	9.28e-58
TNFSF4	ENSG00000117586.10	2.460	0.490	1.215	5.82e-74
HSD11B1	ENSG00000117594.9	1.760	6.750	-1.490	2.73e-57
IRF6	ENSG00000117595.10	45.759	21.450	1.058	1.72e-26
RSRP1	ENSG00000117616.17	30.220	76.802	-1.317	1.01e-56
STMN1	ENSG00000117632.20	220.861	56.148	1.957	6.58e-120
NEK2	ENSG00000117650.12	15.870	0.260	3.743	8.56e-235
PROX1	ENSG00000117707.15	0.200	1.410	-1.006	4.18e-98
MUC5B	ENSG00000117983.17	3.190	0.950	1.103	1.07e-9
KIF14	ENSG00000118193.11	1.570	0.070	1.264	1.36e-92
MREG	ENSG00000118242.15	23.250	8.070	1.419	9.15e-40
LRMP	ENSG00000118308.14	2.310	6.620	-1.203	1.05e-58
PLAGL1	ENSG00000118495.18	5.050	27.920	-2.257	8.43e-136
MYB	ENSG00000118513.18	34.451	9.170	1.801	2.00e-28
SGK1	ENSG00000118515.11	26.241	65.621	-1.290	1.39e-69
SLC16A7	ENSG00000118596.11	0.660	3.530	-1.448	1.24e-132
VAMP8	ENSG00000118640.10	254.619	97.517	1.376	5.66e-133
RPN2	ENSG00000118705.16	276.607	112.103	1.295	3.19e-113
PKD2	ENSG00000118762.7	8.140	22.511	-1.363	2.33e-84
SPP1	ENSG00000118785.13	135.918	24.781	2.409	1.81e-45
RARRES1	ENSG00000118849.9	12.540	36.051	-1.452	2.87e-22
PPL	ENSG00000118898.15	12.550	39.420	-1.577	2.34e-81
KLF9	ENSG00000119138.4	10.490	49.360	-2.132	2.51e-143
WDR34	ENSG00000119333.11	65.412	26.060	1.295	9.87e-117
SET	ENSG00000119335.16	284.443	119.809	1.240	1.13e-61
PPP2R4	ENSG00000119383.19	159.133	62.318	1.339	7.67e-105
NR4A3	ENSG00000119508.17	0.770	3.380	-1.307	1.47e-45
GPR68	ENSG00000119714.10	5.100	1.750	1.149	7.66e-62
RHOQ	ENSG00000119729.10	30.391	69.161	-1.160	2.39e-89
KLHL29	ENSG00000119771.14	0.690	6.810	-2.208	1.87e-261
EPCAM	ENSG00000119888.10	217.307	28.839	2.871	2.35e-113
GPAM	ENSG00000119927.13	4.410	48.250	-3.186	1.53e-141
PYROXD2	ENSG00000119943.10	5.270	14.320	-1.289	2.57e-87
HELLS	ENSG00000119969.14	6.220	1.650	1.446	1.11e-94
KCNIP2	ENSG00000120049.18	1.090	44.560	-4.446	1.68e-203
HOXB3	ENSG00000120093.11	5.990	15.911	-1.275	1.87e-11
TEK	ENSG00000120156.20	3.010	10.870	-1.566	5.17e-92
MOB3B	ENSG00000120162.9	1.640	6.310	-1.469	2.95e-93
PLEKHG1	ENSG00000120278.14	3.090	8.680	-1.243	2.28e-53
MYCT1	ENSG00000120279.6	3.590	15.390	-1.836	3.06e-138
MSANTD2	ENSG00000120458.9	3.500	8.390	-1.061	2.71e-85
PDZD11	ENSG00000120509.10	61.999	28.779	1.081	9.57e-119
IQSEC3	ENSG00000120645.11	0.330	2.160	-1.248	6.23e-123
SMAD9	ENSG00000120693.13	0.810	3.500	-1.314	3.57e-133
HSPH1	ENSG00000120694.19	59.970	27.729	1.086	7.00e-64
PLS1	ENSG00000120756.12	5.500	1.720	1.257	5.16e-27
SOCS2	ENSG00000120833.13	7.690	36.529	-2.111	1.76e-68
TNFRSF8	ENSG00000120949.14	0.480	2.340	-1.174	2.49e-116
LYPLA1	ENSG00000120992.17	58.989	24.240	1.249	2.01e-47
TBX2	ENSG00000121068.13	3.110	12.240	-1.688	1.13e-44
NCAPH	ENSG00000121152.9	8.640	0.840	2.389	2.22e-153
MND1	ENSG00000121211.7	4.650	0.480	1.933	1.20e-118
KCNJ8	ENSG00000121361.3	4.840	17.130	-1.634	1.96e-84
PDZRN3	ENSG00000121440.14	10.340	26.241	-1.264	3.57e-58
KIF18A	ENSG00000121621.6	2.550	0.270	1.483	1.55e-104
PILRB	ENSG00000121716.18	11.210	36.259	-1.610	2.16e-28
TMEM54	ENSG00000121900.18	72.670	30.450	1.228	7.07e-92
GPSM2	ENSG00000121957.12	11.610	4.490	1.200	3.39e-65
RASL11A	ENSG00000122035.6	5.370	18.650	-1.625	1.84e-63
XPNPEP2	ENSG00000122121.10	0.230	2.040	-1.305	1.58e-135
LDB3	ENSG00000122367.19	0.330	2.570	-1.424	7.32e-118
PTGFR	ENSG00000122420.9	0.330	4.060	-1.928	5.91e-119
FAM126A	ENSG00000122591.11	3.700	14.130	-1.687	1.05e-126
HOXA7	ENSG00000122592.7	1.700	10.270	-2.061	4.03e-122
INHBA	ENSG00000122641.9	13.530	0.970	2.883	9.14e-139
