GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
MAPK6	ENSG00000069956.11	17.405	5.680	1.462	4.91e-79
LRP6	ENSG00000070018.8	9.720	4.000	1.100	8.97e-52
GUCY2C	ENSG00000070019.4	4.069	0.030	2.299	3.34e-46
SLC44A1	ENSG00000070214.15	26.250	7.710	1.646	1.62e-102
EXOC5	ENSG00000070367.15	16.765	5.660	1.415	6.21e-44
PABPC1	ENSG00000070756.13	1955.808	391.969	2.316	2.69e-124
TCOF1	ENSG00000070814.17	29.595	9.610	1.528	1.85e-100
OSBPL3	ENSG00000070882.12	13.065	4.620	1.323	1.79e-73
RAD18	ENSG00000070950.9	5.220	1.530	1.298	1.33e-93
NCK2	ENSG00000071051.13	46.031	21.600	1.057	3.98e-31
MAP4K4	ENSG00000071054.15	32.640	10.960	1.492	2.90e-73
WBSCR22	ENSG00000071462.11	68.265	33.180	1.019	1.65e-71
TRIP13	ENSG00000071539.13	10.675	0.680	2.797	1.27e-143
TCF3	ENSG00000071564.14	56.615	19.251	1.508	2.27e-92
LIMS2	ENSG00000072163.18	10.790	26.139	-1.203	2.84e-31
SPEG	ENSG00000072195.14	3.095	13.120	-1.786	4.93e-37
TFRC	ENSG00000072274.12	49.215	14.030	1.740	2.12e-67
UBE2D1	ENSG00000072401.14	15.300	5.000	1.442	4.43e-96
RHOBTB1	ENSG00000072422.16	5.655	13.830	-1.156	1.30e-29
SMC1A	ENSG00000072501.17	32.656	8.320	1.852	8.92e-71
MARK2	ENSG00000072518.20	26.710	12.030	1.089	2.60e-62
HMMR	ENSG00000072571.19	11.125	0.460	3.054	3.03e-139
NFATC3	ENSG00000072736.18	12.525	3.270	1.663	2.22e-74
NDE1	ENSG00000072864.12	25.390	6.700	1.777	2.91e-70
PVR	ENSG00000073008.14	25.005	10.190	1.217	8.89e-55
SCARB1	ENSG00000073060.15	29.349	8.690	1.647	1.26e-76
MCM2	ENSG00000073111.13	20.644	2.430	2.658	4.19e-137
GSDMB	ENSG00000073605.18	36.354	15.460	1.182	5.02e-19
KDM5A	ENSG00000073614.11	11.850	5.140	1.065	5.87e-80
IGF2BP2	ENSG00000073792.15	20.350	5.260	1.770	3.08e-62
MAP3K13	ENSG00000073803.13	28.999	11.400	1.275	3.44e-95
ST6GAL1	ENSG00000073849.14	31.095	6.800	2.041	5.17e-65
FRY	ENSG00000073910.19	4.000	12.530	-1.436	1.13e-51
NSF	ENSG00000073969.18	23.160	10.230	1.105	5.64e-70
GLI2	ENSG00000074047.20	2.510	0.700	1.046	1.65e-21
NOTCH3	ENSG00000074181.8	26.995	5.780	2.046	9.70e-64
HACD3	ENSG00000074696.12	52.683	15.370	1.713	9.17e-101
MYDGF	ENSG00000074842.7	119.245	57.400	1.042	4.49e-57
TIPIN	ENSG00000075131.9	6.885	2.410	1.209	5.70e-96
SRI	ENSG00000075142.13	118.237	49.179	1.249	3.30e-63
NUP37	ENSG00000075188.8	21.725	7.370	1.441	3.49e-103
GTSE1	ENSG00000075218.18	7.535	0.670	2.354	1.44e-107
SEMA3C	ENSG00000075223.13	14.875	5.870	1.208	1.17e-9
SLC25A40	ENSG00000075303.12	11.750	4.720	1.156	1.23e-72
RASAL2	ENSG00000075391.16	7.950	2.440	1.379	8.18e-60
FNDC3B	ENSG00000075420.12	26.060	9.260	1.399	3.54e-80
FSCN1	ENSG00000075618.17	28.824	6.060	2.079	9.81e-76
MOCOS	ENSG00000075643.5	4.610	0.790	1.648	3.49e-82
PLD1	ENSG00000075651.15	8.865	3.070	1.277	8.59e-40
WDR62	ENSG00000075702.16	3.965	0.400	1.826	1.37e-105
RAB7A	ENSG00000075785.12	185.412	73.388	1.325	3.65e-82
SEC31B	ENSG00000075826.16	1.400	7.840	-1.881	7.47e-78
MCM6	ENSG00000076003.4	17.590	5.300	1.561	4.28e-98
RBMS2	ENSG00000076067.11	13.320	4.810	1.301	2.87e-49
RGS11	ENSG00000076344.15	0.830	10.560	-2.659	2.88e-120
SPAG5	ENSG00000076382.16	16.745	2.730	2.250	1.33e-98
TPD52	ENSG00000076554.15	113.495	24.540	2.164	1.39e-93
MBNL3	ENSG00000076770.14	8.610	1.710	1.826	3.39e-79
RAP1GAP	ENSG00000076864.19	9.565	49.360	-2.253	5.44e-13
TM9SF3	ENSG00000077147.14	73.940	34.561	1.075	9.02e-48
NFKB2	ENSG00000077150.17	34.735	15.600	1.106	1.84e-37
UBE2T	ENSG00000077152.9	30.215	1.910	3.423	1.36e-158
SNRPA	ENSG00000077312.8	115.523	35.409	1.678	2.92e-132
EXOSC5	ENSG00000077348.8	24.170	8.940	1.340	4.87e-92
POLD3	ENSG00000077514.8	14.300	5.090	1.329	3.04e-61
GPR137B	ENSG00000077585.13	14.575	4.750	1.438	1.18e-81
SLC25A43	ENSG00000077713.18	12.990	3.770	1.552	2.01e-99
ITGA8	ENSG00000077943.7	1.570	4.530	-1.105	8.85e-32
LAMP3	ENSG00000078081.7	6.445	0.190	2.645	2.05e-111
FAP	ENSG00000078098.13	9.540	0.850	2.510	4.41e-75
UBE2K	ENSG00000078140.13	60.045	21.450	1.443	9.63e-90
TIGAR	ENSG00000078237.5	7.320	2.470	1.262	1.09e-89
SYNJ2	ENSG00000078269.13	10.785	3.630	1.348	5.59e-82
GNB1	ENSG00000078369.17	142.581	64.942	1.123	2.28e-60
P2RY10	ENSG00000078589.12	2.090	0.370	1.173	1.63e-32
ITCH	ENSG00000078747.12	18.155	7.130	1.236	3.10e-57
UBE2D4	ENSG00000078967.12	15.955	6.400	1.196	3.98e-45
FKBP7	ENSG00000079150.17	8.590	3.370	1.134	2.60e-24
XRCC5	ENSG00000079246.15	105.400	49.220	1.083	2.65e-63
LXN	ENSG00000079257.7	15.150	6.550	1.097	1.43e-32
RAPGEF3	ENSG00000079337.15	3.940	16.110	-1.792	4.61e-70
SENP1	ENSG00000079387.13	8.445	2.780	1.321	1.36e-88
PAFAH1B3	ENSG00000079462.7	40.506	9.770	1.946	1.05e-114
KIF22	ENSG00000079616.12	28.315	13.510	1.015	7.18e-59
SCGN	ENSG00000079689.13	0.120	1.820	-1.332	1.83e-18
LRRC16A	ENSG00000079691.16	14.685	4.970	1.394	8.50e-85
STX7	ENSG00000079950.13	24.900	10.320	1.194	9.53e-56
SCTR	ENSG00000080293.9	0.335	1.920	-1.129	6.47e-19
RIF1	ENSG00000080345.17	7.770	3.070	1.108	5.58e-65
RAB21	ENSG00000080371.5	28.455	13.570	1.015	2.81e-39
SRCAP	ENSG00000080603.16	26.305	11.930	1.078	2.03e-27
PSEN1	ENSG00000080815.18	32.825	13.190	1.253	4.18e-101
HSP90AA1	ENSG00000080824.18	389.626	135.767	1.514	1.55e-62
RBL1	ENSG00000080839.11	4.485	0.920	1.514	1.27e-116
NDC80	ENSG00000080986.12	9.310	0.730	2.575	1.42e-130
TCF7	ENSG00000081059.19	15.464	3.300	1.937	6.62e-79
MEF2C	ENSG00000081189.13	10.050	3.690	1.236	1.14e-29
PTPRC	ENSG00000081237.18	15.445	4.670	1.536	6.29e-29
STK17B	ENSG00000081320.10	10.685	3.460	1.390	9.01e-66
SMARCD3	ENSG00000082014.16	6.625	26.720	-1.862	6.56e-69
FYB	ENSG00000082074.15	10.905	1.290	2.378	1.35e-91
FAM135A	ENSG00000082269.16	14.795	6.510	1.073	5.83e-41
GEMIN5	ENSG00000082516.8	6.175	2.460	1.052	1.55e-56
GSK3B	ENSG00000082701.14	22.085	5.990	1.724	1.20e-137
ITGB5	ENSG00000082781.11	60.930	23.880	1.316	2.61e-37
XPO1	ENSG00000082898.16	54.824	25.069	1.099	9.76e-58
PALB2	ENSG00000083093.9	7.075	2.810	1.084	1.05e-87
KAT6A	ENSG00000083168.9	12.050	5.000	1.121	5.07e-57
TNPO1	ENSG00000083312.17	25.095	9.910	1.258	3.27e-66
PLOD1	ENSG00000083444.16	59.071	20.359	1.492	9.56e-62
PDS5B	ENSG00000083642.18	16.530	6.590	1.208	5.36e-71
FAT1	ENSG00000083857.13	77.683	19.320	1.953	3.60e-98
ZMPSTE24	ENSG00000084073.8	26.229	11.890	1.079	9.05e-71
REST	ENSG00000084093.15	9.950	3.320	1.342	1.64e-96
SSH1	ENSG00000084112.14	8.990	3.370	1.193	6.15e-42
GSTP1	ENSG00000084207.15	581.626	278.184	1.061	4.78e-37
WBP11	ENSG00000084463.7	34.069	12.970	1.328	8.40e-74
RAB10	ENSG00000084733.10	77.109	28.689	1.396	7.69e-74
GCKR	ENSG00000084734.8	0.670	3.620	-1.468	7.66e-35
MAPRE3	ENSG00000084764.10	6.470	19.430	-1.452	7.03e-55
PREP	ENSG00000085377.13	27.050	11.750	1.138	1.49e-71
SEH1L	ENSG00000085415.15	20.549	6.990	1.431	1.06e-89
WDFY1	ENSG00000085449.14	22.099	8.570	1.271	1.53e-87
SLC25A24	ENSG00000085491.15	25.905	7.100	1.732	4.38e-111
ORC1	ENSG00000085840.12	3.755	0.290	1.882	5.37e-112
MGST2	ENSG00000085871.8	76.505	34.090	1.143	2.16e-52
RAD54L	ENSG00000085999.11	4.450	0.570	1.795	2.35e-91
MAST2	ENSG00000086015.20	20.049	9.450	1.010	3.47e-14
SNX10	ENSG00000086300.15	10.310	0.800	2.652	2.27e-146
TMED2	ENSG00000086598.10	144.983	57.229	1.326	3.29e-89
ERO1LB	ENSG00000086619.13	2.590	13.380	-2.002	3.23e-75
HSD17B2	ENSG00000086696.10	22.080	4.260	2.134	2.13e-35
NOX4	ENSG00000086991.12	1.560	0.260	1.023	3.43e-41
MTMR2	ENSG00000087053.18	16.250	7.400	1.038	3.29e-55
MT3	ENSG00000087250.8	0.120	1.260	-1.013	3.27e-51
LPCAT2	ENSG00000087253.11	9.110	3.280	1.240	4.59e-46
OGFOD1	ENSG00000087263.16	21.825	8.120	1.323	7.43e-52
NID2	ENSG00000087303.16	11.655	3.770	1.408	1.06e-12
GMCL1	ENSG00000087338.4	12.010	3.640	1.487	8.68e-114
GNAS	ENSG00000087460.23	710.701	346.833	1.033	9.69e-40
ERGIC2	ENSG00000087502.17	45.480	19.370	1.190	8.69e-75
SULT2B1	ENSG00000088002.11	5.860	1.170	1.661	9.68e-26
TPX2	ENSG00000088325.15	33.855	0.740	4.324	1.68e-167
FER1L4	ENSG00000088340.15	4.960	22.461	-1.977	1.28e-22
EPB41L1	ENSG00000088367.20	61.486	24.880	1.272	7.31e-47
TGDS	ENSG00000088451.10	10.860	4.570	1.090	7.03e-91
FKBP1A	ENSG00000088832.14	260.519	90.571	1.514	6.51e-102
SLC4A11	ENSG00000088836.12	5.835	0.630	2.068	5.39e-61
XRN2	ENSG00000088930.7	35.890	14.490	1.252	9.59e-72
SNX5	ENSG00000089006.16	80.786	36.941	1.108	3.58e-64
SIRPG	ENSG00000089012.14	2.845	0.430	1.427	1.40e-51
ESF1	ENSG00000089048.14	12.155	3.680	1.491	7.27e-88
RBBP9	ENSG00000089050.14	12.765	3.030	1.772	3.26e-96
OAS1	ENSG00000089127.12	70.265	8.660	2.883	1.31e-76
TRMT6	ENSG00000089195.14	10.405	4.070	1.170	3.30e-78
FXYD5	ENSG00000089327.14	214.249	45.809	2.201	2.80e-107
HEPH	ENSG00000089472.16	19.060	3.090	2.294	1.67e-24
GMIP	ENSG00000089639.10	15.555	6.380	1.166	1.21e-52
RBM41	ENSG00000089682.16	7.970	2.590	1.321	1.25e-81
SPTLC1	ENSG00000090054.13	34.980	16.970	1.002	1.20e-55
PAPOLA	ENSG00000090060.17	78.110	37.131	1.053	2.04e-68
RGS1	ENSG00000090104.11	45.809	12.390	1.806	3.42e-39
ICAM1	ENSG00000090339.8	32.270	8.390	1.825	1.10e-51
LYZ	ENSG00000090382.6	904.984	147.083	2.613	1.59e-35
TFAP4	ENSG00000090447.11	11.755	3.730	1.431	9.52e-107
GLG1	ENSG00000090863.11	51.485	23.441	1.103	4.56e-49
KIF4A	ENSG00000090889.11	6.435	0.260	2.561	2.54e-128
OSBPL8	ENSG00000091039.16	14.080	4.410	1.479	3.23e-72
PUS7	ENSG00000091127.13	9.680	2.850	1.472	5.27e-79
ITGA6	ENSG00000091409.14	63.346	22.031	1.482	4.61e-62
pk	ENSG00000091436.16	16.644	5.160	1.518	3.07e-6
SEL1L3	ENSG00000091490.10	68.735	30.141	1.163	6.52e-54
ORC6	ENSG00000091651.8	6.785	0.900	2.035	1.13e-109
SLC7A8	ENSG00000092068.18	14.680	30.450	-1.004	3.09e-21
SLC22A17	ENSG00000092096.14	3.235	11.560	-1.568	8.10e-51
G2E3	ENSG00000092140.14	5.910	2.420	1.015	2.73e-63
WDR76	ENSG00000092470.11	5.800	1.620	1.376	3.09e-80
RFFL	ENSG00000092871.16	15.925	7.420	1.007	2.11e-53
NUP50	ENSG00000093000.18	24.020	10.080	1.175	7.96e-66
XYLB	ENSG00000093217.9	4.055	1.030	1.316	2.11e-83
GABRP	ENSG00000094755.16	6.789	0.400	2.476	6.61e-33
MSH2	ENSG00000095002.12	11.355	3.270	1.533	7.11e-102
TMEM38B	ENSG00000095209.11	7.660	2.530	1.295	7.72e-77
PSMD5	ENSG00000095261.13	19.710	8.880	1.068	1.61e-64
SEMA4G	ENSG00000095539.15	35.855	9.160	1.859	3.86e-54
SORBS1	ENSG00000095637.20	12.594	33.639	-1.349	3.92e-26
TPSD1	ENSG00000095917.13	0.685	3.260	-1.338	1.96e-20
TREM2	ENSG00000095970.16	8.460	0.440	2.716	3.66e-114
FKBP5	ENSG00000096060.14	14.655	62.721	-2.025	3.09e-43
SRPK1	ENSG00000096063.14	33.451	8.120	1.917	8.32e-133
PGC	ENSG00000096088.16	47.351	19376.225	-8.647	5.83e-36
ITPR3	ENSG00000096433.10	37.116	16.460	1.126	7.02e-39
IL12RB1	ENSG00000096996.15	2.475	0.570	1.146	8.69e-51
PCSK5	ENSG00000099139.13	5.215	0.930	1.687	1.37e-45
SCD	ENSG00000099194.5	42.804	9.700	2.033	7.58e-54
ERMP1	ENSG00000099219.13	11.910	5.190	1.060	1.62e-44
NRP1	ENSG00000099250.17	18.190	6.650	1.327	7.86e-33
PSMD8	ENSG00000099341.11	167.741	77.058	1.112	2.20e-57
HSD3B7	ENSG00000099377.13	24.260	6.930	1.671	1.67e-84
SETD1A	ENSG00000099381.16	12.525	5.560	1.044	1.26e-50
IGFALS	ENSG00000099769.5	0.350	4.250	-1.959	2.34e-17
TECR	ENSG00000099797.11	172.003	63.791	1.417	2.49e-75
MTAP	ENSG00000099810.18	14.345	6.120	1.108	4.14e-35
MISP	ENSG00000099812.8	85.067	3.560	4.238	1.29e-131
IZUMO4	ENSG00000099840.13	1.010	5.850	-1.769	1.38e-94
GADD45B	ENSG00000099860.8	23.570	58.229	-1.269	2.49e-40
TRMT2A	ENSG00000099899.14	17.495	36.071	-1.003	7.20e-30
RANBP1	ENSG00000099901.16	144.557	43.051	1.724	9.33e-119
MMP11	ENSG00000099953.9	31.224	1.320	3.796	3.18e-114
SF3A1	ENSG00000099995.18	92.286	28.060	1.683	4.75e-58
SNRPD3	ENSG00000100028.11	94.841	43.281	1.114	1.16e-81
MAPK1	ENSG00000100030.14	46.335	15.850	1.490	2.26e-53
LGALS2	ENSG00000100079.6	14.505	1.600	2.576	2.06e-50
SH3BP1	ENSG00000100092.20	25.934	3.380	2.620	4.93e-106
LGALS1	ENSG00000100097.11	371.134	173.512	1.092	3.12e-9
SLC5A1	ENSG00000100170.9	11.695	0.330	3.255	4.90e-52
TPTEP1	ENSG00000100181.21	2.900	10.070	-1.505	3.27e-19
KDELR3	ENSG00000100196.10	42.951	7.070	2.445	1.63e-114
TCF20	ENSG00000100207.18	16.235	5.580	1.389	2.46e-87
HMGXB4	ENSG00000100281.13	13.260	4.350	1.414	6.21e-113
HMOX1	ENSG00000100292.16	18.770	6.730	1.355	5.02e-25
MCM5	ENSG00000100297.15	41.509	9.540	2.012	6.18e-110
MYH9	ENSG00000100345.20	214.635	92.219	1.210	7.11e-45
FOXRED2	ENSG00000100350.14	13.090	2.560	1.985	7.16e-92
TNRC6B	ENSG00000100354.20	8.565	2.340	1.518	2.41e-101
SGSM3	ENSG00000100359.20	33.940	94.431	-1.450	1.80e-53
KIAA0930	ENSG00000100364.18	30.129	13.100	1.143	7.51e-58
IL2RB	ENSG00000100385.13	8.405	1.060	2.191	3.05e-73
EP300	ENSG00000100393.9	19.980	8.920	1.081	1.71e-57
PMM1	ENSG00000100417.11	14.300	42.771	-1.516	7.58e-80
ZBED4	ENSG00000100426.6	6.875	2.500	1.170	3.97e-88
GZMH	ENSG00000100450.12	3.025	0.760	1.193	7.08e-34
GZMB	ENSG00000100453.12	7.915	1.290	1.961	3.23e-47
POLE2	ENSG00000100479.12	7.580	1.260	1.925	2.90e-120
GNPNAT1	ENSG00000100522.8	22.650	6.830	1.595	2.46e-97
PLEK2	ENSG00000100558.8	28.610	3.710	2.652	1.69e-85
SPTLC2	ENSG00000100596.6	16.025	6.310	1.220	1.14e-66
RIN3	ENSG00000100599.15	13.280	4.590	1.353	3.77e-27
LGMN	ENSG00000100600.14	87.214	40.810	1.077	7.40e-54
ITPK1	ENSG00000100605.16	56.521	19.770	1.470	3.75e-55
ERH	ENSG00000100632.10	87.903	43.239	1.007	1.44e-60
HIF1A	ENSG00000100644.16	76.275	22.590	1.712	6.04e-80
SRSF5	ENSG00000100650.15	85.440	213.870	-1.314	7.51e-67
MTHFD1	ENSG00000100714.15	38.641	15.300	1.282	2.02e-90
GSKIP	ENSG00000100744.14	26.975	7.650	1.693	4.77e-70
PSME2	ENSG00000100911.13	186.779	81.469	1.187	4.22e-49
REC8	ENSG00000100918.12	9.150	27.040	-1.466	2.98e-17
SEC23A	ENSG00000100934.14	24.920	8.780	1.406	1.23e-32
NFATC4	ENSG00000100968.13	4.750	23.950	-2.117	2.96e-70
MMP9	ENSG00000100985.7	15.030	0.550	3.370	7.21e-98
PYGB	ENSG00000100994.11	77.899	29.601	1.366	2.13e-32
PROCR	ENSG00000101000.4	21.718	9.520	1.111	8.83e-23
GINS1	ENSG00000101003.9	6.530	0.380	2.448	1.96e-137
IFT52	ENSG00000101052.12	18.510	7.260	1.240	9.15e-57
MYBL2	ENSG00000101057.15	38.276	0.700	4.530	2.04e-155
HNF4A	ENSG00000101076.16	40.434	4.400	2.940	9.29e-97
NDRG3	ENSG00000101079.20	22.220	9.840	1.099	2.13e-73
NFATC2	ENSG00000101096.19	7.070	2.490	1.209	2.36e-49
STK4	ENSG00000101109.11	15.135	4.970	1.434	1.93e-111
PFDN4	ENSG00000101132.9	35.896	14.900	1.214	3.94e-65
RAE1	ENSG00000101146.12	29.845	10.570	1.415	3.94e-92
TPD52L2	ENSG00000101150.17	64.179	31.271	1.014	1.04e-34
SLMO2	ENSG00000101166.15	58.580	15.020	1.895	2.97e-122
TCFL5	ENSG00000101190.12	7.005	2.420	1.227	7.01e-50
RNF24	ENSG00000101236.16	10.080	3.090	1.438	3.09e-61
TRIB3	ENSG00000101255.10	10.570	2.570	1.696	2.29e-32
SLC52A3	ENSG00000101276.14	11.380	1.810	2.139	1.82e-90
HM13	ENSG00000101294.16	143.573	70.350	1.019	4.06e-57
SIRPB1	ENSG00000101307.15	2.800	0.450	1.390	3.18e-43
FERMT1	ENSG00000101311.15	26.650	1.540	3.444	1.42e-130
HCK	ENSG00000101336.12	8.605	2.520	1.448	1.13e-38
TM9SF4	ENSG00000101337.15	40.005	17.820	1.124	1.66e-83
TLDC2	ENSG00000101342.9	4.525	1.610	1.082	5.57e-24
POFUT1	ENSG00000101346.11	24.205	6.860	1.681	2.66e-83
KIF3B	ENSG00000101350.7	17.845	7.480	1.152	6.09e-71
NOP56	ENSG00000101361.14	109.061	50.341	1.100	5.18e-47
MAPRE1	ENSG00000101367.8	58.165	23.169	1.292	1.11e-56
RPRD1B	ENSG00000101413.11	19.030	8.710	1.045	7.82e-57
PXMP4	ENSG00000101417.11	9.350	3.720	1.133	1.30e-71
FAM83D	ENSG00000101447.13	20.170	6.090	1.578	1.43e-10
PIGU	ENSG00000101464.10	32.005	7.280	1.995	1.15e-150
USP14	ENSG00000101557.14	30.685	10.820	1.423	3.69e-82
LPIN2	ENSG00000101577.9	21.780	9.460	1.123	1.53e-39
MYL12A	ENSG00000101608.12	375.689	178.885	1.066	1.03e-58
LIPG	ENSG00000101670.11	8.599	0.990	2.270	4.28e-70
RNF125	ENSG00000101695.8	2.960	0.960	1.015	1.77e-44
RBBP8	ENSG00000101773.16	17.305	5.910	1.405	7.00e-84
MXRA5	ENSG00000101825.7	28.150	1.970	3.295	1.58e-119
VSIG1	ENSG00000101842.13	9.359	44.622	-2.139	1.52e-3
PSMD10	ENSG00000101843.18	30.545	14.490	1.026	1.33e-69
POLA1	ENSG00000101868.10	5.625	1.950	1.167	4.93e-75
MID1	ENSG00000101871.14	9.380	3.000	1.376	1.46e-54
NXT2	ENSG00000101888.11	8.790	2.120	1.650	8.49e-114
MCTS2P	ENSG00000101898.5	3.555	1.090	1.124	5.49e-64
SUV39H1	ENSG00000101945.16	6.470	2.460	1.110	1.59e-83
SRPX	ENSG00000101955.14	3.665	16.490	-1.907	1.33e-51
XIAP	ENSG00000101966.12	13.765	5.930	1.091	2.73e-69
STAG2	ENSG00000101972.18	29.009	9.140	1.565	1.44e-99
PLP2	ENSG00000102007.10	222.597	79.362	1.476	2.58e-54
PLS3	ENSG00000102024.17	46.024	20.589	1.123	2.10e-27
PIM2	ENSG00000102096.9	19.245	6.460	1.440	1.56e-27
SLC35A2	ENSG00000102100.14	28.964	10.700	1.357	2.49e-95
PGK1	ENSG00000102144.13	249.647	120.742	1.042	1.04e-46
MAGT1	ENSG00000102158.19	28.804	11.320	1.275	1.03e-80
SMS	ENSG00000102172.15	57.921	22.250	1.342	1.15e-75
RP2	ENSG00000102218.5	9.160	2.580	1.505	5.93e-114
TIMP1	ENSG00000102265.11	860.391	115.223	2.890	2.08e-107
GLA	ENSG00000102393.9	25.885	10.740	1.195	6.85e-63
NDFIP2	ENSG00000102471.13	32.540	9.230	1.713	3.01e-95
TNFSF13B	ENSG00000102524.11	6.665	1.090	1.875	5.06e-84
KLF5	ENSG00000102554.13	164.300	17.540	3.156	1.23e-102
STK24	ENSG00000102572.14	118.878	42.411	1.465	1.06e-81
PARP4	ENSG00000102699.5	34.621	13.350	1.312	2.77e-69
SLC25A15	ENSG00000102743.14	5.815	1.960	1.203	5.26e-69
KPNA3	ENSG00000102753.9	18.280	5.850	1.493	2.43e-75
OLFM4	ENSG00000102837.6	98.646	0.450	6.103	6.40e-44
MSLN	ENSG00000102854.14	31.665	0.980	4.044	1.52e-65
HSF4	ENSG00000102878.15	7.740	32.890	-1.955	3.07e-60
NUTF2	ENSG00000102898.11	118.750	40.500	1.529	2.77e-99
USB1	ENSG00000103005.11	33.445	14.760	1.128	1.25e-64
VAC14	ENSG00000103043.14	35.486	14.390	1.245	9.65e-119
NPRL3	ENSG00000103148.15	29.695	12.990	1.134	9.79e-81
TAF1C	ENSG00000103168.16	15.425	32.070	-1.010	1.14e-28
USP10	ENSG00000103194.15	43.271	16.490	1.340	2.10e-101
SLC7A5	ENSG00000103257.8	31.080	14.700	1.031	4.52e-13
UBE2I	ENSG00000103275.18	86.494	40.489	1.076	1.68e-72
GSPT1	ENSG00000103342.12	63.944	29.321	1.099	5.37e-70
UBFD1	ENSG00000103353.15	17.390	7.770	1.068	2.36e-50
USP31	ENSG00000103404.14	3.990	1.380	1.068	2.77e-51
TOX3	ENSG00000103460.16	17.100	5.820	1.408	6.31e-35
PYCARD	ENSG00000103490.13	61.250	10.870	2.391	1.46e-109
RPGRIP1L	ENSG00000103494.12	3.095	0.820	1.170	2.04e-98
IL21R	ENSG00000103522.15	1.505	0.190	1.074	1.00e-51
TMC5	ENSG00000103534.16	50.660	12.340	1.953	3.73e-49
KNOP1	ENSG00000103550.13	21.145	6.090	1.643	1.74e-135
RAB11A	ENSG00000103769.9	220.440	88.542	1.306	2.43e-66
HOMER2	ENSG00000103942.12	3.215	24.160	-2.578	2.42e-50
RHOV	ENSG00000104140.6	2.180	0.440	1.143	1.57e-22
OIP5	ENSG00000104147.8	6.425	0.370	2.438	8.36e-129
MYEF2	ENSG00000104177.17	1.915	8.740	-1.740	6.24e-45
RIPK2	ENSG00000104312.7	14.995	4.010	1.675	8.55e-108
NBN	ENSG00000104320.13	21.565	5.470	1.802	2.28e-87
IMPAD1	ENSG00000104331.8	24.634	7.270	1.632	1.61e-89
SFRP1	ENSG00000104332.11	0.855	6.680	-2.050	4.58e-27
LAPTM4B	ENSG00000104341.16	93.584	18.510	2.277	3.54e-77
UBE2W	ENSG00000104343.19	12.065	3.950	1.400	4.13e-96
JPH1	ENSG00000104369.4	3.415	0.540	1.519	1.46e-42
STK3	ENSG00000104375.15	12.655	5.140	1.153	5.29e-59
RAB2A	ENSG00000104388.14	90.820	39.229	1.191	8.70e-79
ESRP1	ENSG00000104413.15	52.021	20.019	1.335	3.94e-55
WISP1	ENSG00000104415.13	3.230	0.410	1.585	5.90e-24
IL7	ENSG00000104432.12	3.420	0.680	1.396	7.96e-67
TRPS1	ENSG00000104447.11	2.760	0.870	1.008	1.64e-9
SPAG1	ENSG00000104450.12	8.195	2.200	1.523	1.19e-75
PYCRL	ENSG00000104524.13	8.865	3.630	1.091	4.29e-58
SQLE	ENSG00000104549.11	19.710	7.730	1.246	2.46e-30
ERI1	ENSG00000104626.14	6.815	2.250	1.266	8.85e-90
LEPROTL1	ENSG00000104660.17	39.004	13.390	1.475	2.36e-111
TNFRSF10A	ENSG00000104689.9	7.625	1.660	1.697	1.92e-110
MCM4	ENSG00000104738.16	67.388	6.020	3.284	1.24e-142
SNRNP70	ENSG00000104852.14	80.020	180.630	-1.165	1.98e-35
RELB	ENSG00000104856.13	17.715	7.800	1.089	1.26e-60
PPP1R13L	ENSG00000104881.14	27.409	8.860	1.527	1.90e-53
RNASEH2A	ENSG00000104889.4	22.635	5.170	1.938	5.89e-115
SF3A2	ENSG00000104897.9	75.230	34.441	1.105	4.85e-64
IL4I1	ENSG00000104951.15	5.720	0.350	2.316	1.24e-109
IL27RA	ENSG00000104998.3	5.655	1.740	1.280	2.87e-70
OLFM2	ENSG00000105088.8	5.600	1.410	1.453	1.04e-44
URI1	ENSG00000105176.17	36.991	15.510	1.202	6.06e-49
GPI	ENSG00000105220.14	193.695	88.720	1.118	1.07e-56
SHD	ENSG00000105251.10	2.215	0.000	1.685	4.17e-53
SLC1A5	ENSG00000105281.12	65.730	28.230	1.191	1.65e-40
HNRNPUL1	ENSG00000105323.16	114.304	52.222	1.115	9.96e-64
TGFB1	ENSG00000105329.9	40.165	14.640	1.396	3.55e-48
MYH14	ENSG00000105357.15	88.232	12.340	2.742	1.03e-100
NKG7	ENSG00000105374.9	16.169	2.320	2.371	7.78e-56
SULT2A1	ENSG00000105398.3	0.020	1.630	-1.367	1.15e-27
KDELR1	ENSG00000105438.8	213.020	80.873	1.386	7.18e-103
GRWD1	ENSG00000105447.12	19.505	8.200	1.156	4.49e-57
GRIN2D	ENSG00000105464.3	9.710	0.100	3.283	5.43e-125
LIG1	ENSG00000105486.13	17.950	7.530	1.152	6.21e-58
SLC5A5	ENSG00000105641.3	0.220	5.990	-2.518	6.20e-31
PIK3R2	ENSG00000105647.14	30.740	13.580	1.122	1.01e-70
LSR	ENSG00000105699.16	211.380	53.212	1.970	4.58e-88
HPN	ENSG00000105707.13	0.600	28.479	-4.204	9.11e-41
ERF	ENSG00000105722.9	41.580	20.050	1.016	8.82e-31
GSK3A	ENSG00000105723.11	65.514	30.391	1.083	3.45e-66
ZNF574	ENSG00000105732.11	14.895	4.970	1.413	6.42e-91
SIPA1L3	ENSG00000105738.10	26.135	4.690	2.254	2.17e-121
